,1,2,3,4,5,6,7,8,9,10,11,12
Pattern_Scale_49_12TET,100.0,500.0,600.0,1200.0,,,,,,,,
Pattern_Scale_50_12TET,200.0,500.0,600.0,1200.0,,,,,,,,
Pattern_Scale_513_12TET,100.0,1000.0,1200.0,,,,,,,,,
Pattern_Scale_514_12TET,200.0,1000.0,1200.0,,,,,,,,,
Pattern_Scale_515_12TET,100.0,200.0,1000.0,1200.0,,,,,,,,
Pattern_Scale_516_12TET,300.0,1000.0,1200.0,,,,,,,,,
Pattern_Scale_517_12TET,100.0,300.0,1000.0,1200.0,,,,,,,,
Pattern_Scale_519_12TET,100.0,200.0,300.0,1000.0,1200.0,,,,,,,
Pattern_Scale_51_12TET,100.0,200.0,500.0,600.0,1200.0,,,,,,,
Pattern_Scale_521_12TET,100.0,400.0,1000.0,1200.0,,,,,,,,
Pattern_Scale_522_12TET,200.0,400.0,1000.0,1200.0,,,,,,,,
Pattern_Scale_523_12TET,100.0,200.0,400.0,1000.0,1200.0,,,,,,,
Pattern_Scale_524_12TET,300.0,400.0,1000.0,1200.0,,,,,,,,
Pattern_Scale_525_12TET,100.0,300.0,400.0,1000.0,1200.0,,,,,,,
Pattern_Scale_526_12TET,200.0,300.0,400.0,1000.0,1200.0,,,,,,,
Pattern_Scale_529_12TET,100.0,500.0,1000.0,1200.0,,,,,,,,
Pattern_Scale_52_12TET,300.0,500.0,600.0,1200.0,,,,,,,,
Pattern_Scale_530_12TET,200.0,500.0,1000.0,1200.0,,,,,,,,
Pattern_Scale_531_12TET,100.0,200.0,500.0,1000.0,1200.0,,,,,,,
Pattern_Scale_533_12TET,100.0,300.0,500.0,1000.0,1200.0,,,,,,,
Pattern_Scale_534_12TET,200.0,300.0,500.0,1000.0,1200.0,,,,,,,
Pattern_Scale_536_12TET,400.0,500.0,1000.0,1200.0,,,,,,,,
Pattern_Scale_537_12TET,100.0,400.0,500.0,1000.0,1200.0,,,,,,,
Pattern_Scale_538_12TET,200.0,400.0,500.0,1000.0,1200.0,,,,,,,
Pattern_Scale_53_12TET,100.0,300.0,500.0,600.0,1200.0,,,,,,,
Pattern_Scale_540_12TET,300.0,400.0,500.0,1000.0,1200.0,,,,,,,
Pattern_Scale_544_12TET,600.0,1000.0,1200.0,,,,,,,,,
Pattern_Scale_545_12TET,100.0,600.0,1000.0,1200.0,,,,,,,,
Pattern_Scale_546_12TET,200.0,600.0,1000.0,1200.0,,,,,,,,
Pattern_Scale_547_12TET,100.0,200.0,600.0,1000.0,1200.0,,,,,,,
Pattern_Scale_549_12TET,100.0,300.0,600.0,1000.0,1200.0,,,,,,,
Pattern_Scale_54_12TET,200.0,300.0,500.0,600.0,1200.0,,,,,,,
Pattern_Scale_550_12TET,200.0,300.0,600.0,1000.0,1200.0,,,,,,,
Pattern_Scale_553_12TET,100.0,400.0,600.0,1000.0,1200.0,,,,,,,
Pattern_Scale_554_12TET,200.0,400.0,600.0,1000.0,1200.0,,,,,,,
Pattern_Scale_560_12TET,500.0,600.0,1000.0,1200.0,,,,,,,,
Pattern_Scale_562_12TET,200.0,500.0,600.0,1000.0,1200.0,,,,,,,
Pattern_Scale_568_12TET,400.0,500.0,600.0,1000.0,1200.0,,,,,,,
Pattern_Scale_56_12TET,400.0,500.0,600.0,1200.0,,,,,,,,
Pattern_Scale_576_12TET,700.0,1000.0,1200.0,,,,,,,,,
Pattern_Scale_577_12TET,100.0,700.0,1000.0,1200.0,,,,,,,,
Pattern_Scale_578_12TET,200.0,700.0,1000.0,1200.0,,,,,,,,
Pattern_Scale_579_12TET,100.0,200.0,700.0,1000.0,1200.0,,,,,,,
Pattern_Scale_57_12TET,100.0,400.0,500.0,600.0,1200.0,,,,,,,
Pattern_Scale_582_12TET,200.0,300.0,700.0,1000.0,1200.0,,,,,,,
Pattern_Scale_588_12TET,300.0,400.0,700.0,1000.0,1200.0,,,,,,,
Pattern_Scale_58_12TET,200.0,400.0,500.0,600.0,1200.0,,,,,,,
Pattern_Scale_5_12TET,100.0,300.0,1200.0,,,,,,,,,
Pattern_Scale_608_12TET,600.0,700.0,1000.0,1200.0,,,,,,,,
Pattern_Scale_609_12TET,100.0,600.0,700.0,1000.0,1200.0,,,,,,,
Pattern_Scale_60_12TET,300.0,400.0,500.0,600.0,1200.0,,,,,,,
Pattern_Scale_610_12TET,200.0,600.0,700.0,1000.0,1200.0,,,,,,,
Pattern_Scale_624_12TET,500.0,600.0,700.0,1000.0,1200.0,,,,,,,
Pattern_Scale_640_12TET,800.0,1000.0,1200.0,,,,,,,,,
Pattern_Scale_641_12TET,100.0,800.0,1000.0,1200.0,,,,,,,,
Pattern_Scale_642_12TET,200.0,800.0,1000.0,1200.0,,,,,,,,
Pattern_Scale_643_12TET,100.0,200.0,800.0,1000.0,1200.0,,,,,,,
Pattern_Scale_644_12TET,300.0,800.0,1000.0,1200.0,,,,,,,,
Pattern_Scale_645_12TET,100.0,300.0,800.0,1000.0,1200.0,,,,,,,
Pattern_Scale_646_12TET,200.0,300.0,800.0,1000.0,1200.0,,,,,,,
Pattern_Scale_649_12TET,100.0,400.0,800.0,1000.0,1200.0,,,,,,,
Pattern_Scale_650_12TET,200.0,400.0,800.0,1000.0,1200.0,,,,,,,
Pattern_Scale_652_12TET,300.0,400.0,800.0,1000.0,1200.0,,,,,,,
Pattern_Scale_656_12TET,500.0,800.0,1000.0,1200.0,,,,,,,,
Pattern_Scale_657_12TET,100.0,500.0,800.0,1000.0,1200.0,,,,,,,
Pattern_Scale_65_12TET,100.0,700.0,1200.0,,,,,,,,,
Pattern_Scale_664_12TET,400.0,500.0,800.0,1000.0,1200.0,,,,,,,
Pattern_Scale_672_12TET,600.0,800.0,1000.0,1200.0,,,,,,,,
Pattern_Scale_673_12TET,100.0,600.0,800.0,1000.0,1200.0,,,,,,,
Pattern_Scale_674_12TET,200.0,600.0,800.0,1000.0,1200.0,,,,,,,
Pattern_Scale_67_12TET,100.0,200.0,700.0,1200.0,,,,,,,,
Pattern_Scale_680_12TET,400.0,600.0,800.0,1000.0,1200.0,,,,,,,
Pattern_Scale_688_12TET,500.0,600.0,800.0,1000.0,1200.0,,,,,,,
Pattern_Scale_69_12TET,100.0,300.0,700.0,1200.0,,,,,,,,
Pattern_Scale_6_12TET,200.0,300.0,1200.0,,,,,,,,,
Pattern_Scale_704_12TET,700.0,800.0,1000.0,1200.0,,,,,,,,
Pattern_Scale_705_12TET,100.0,700.0,800.0,1000.0,1200.0,,,,,,,
Pattern_Scale_706_12TET,200.0,700.0,800.0,1000.0,1200.0,,,,,,,
Pattern_Scale_70_12TET,200.0,300.0,700.0,1200.0,,,,,,,,
Pattern_Scale_712_12TET,400.0,700.0,800.0,1000.0,1200.0,,,,,,,
Pattern_Scale_71_12TET,100.0,200.0,300.0,700.0,1200.0,,,,,,,
Pattern_Scale_720_12TET,500.0,700.0,800.0,1000.0,1200.0,,,,,,,
Pattern_Scale_736_12TET,600.0,700.0,800.0,1000.0,1200.0,,,,,,,
Pattern_Scale_73_12TET,100.0,400.0,700.0,1200.0,,,,,,,,
Pattern_Scale_75_12TET,100.0,200.0,400.0,700.0,1200.0,,,,,,,
Pattern_Scale_768_12TET,900.0,1000.0,1200.0,,,,,,,,,
Pattern_Scale_769_12TET,100.0,900.0,1000.0,1200.0,,,,,,,,
Pattern_Scale_76_12TET,300.0,400.0,700.0,1200.0,,,,,,,,
Pattern_Scale_770_12TET,200.0,900.0,1000.0,1200.0,,,,,,,,
Pattern_Scale_771_12TET,100.0,200.0,900.0,1000.0,1200.0,,,,,,,
Pattern_Scale_772_12TET,300.0,900.0,1000.0,1200.0,,,,,,,,
Pattern_Scale_773_12TET,100.0,300.0,900.0,1000.0,1200.0,,,,,,,
Pattern_Scale_774_12TET,200.0,300.0,900.0,1000.0,1200.0,,,,,,,
Pattern_Scale_776_12TET,400.0,900.0,1000.0,1200.0,,,,,,,,
Pattern_Scale_777_12TET,100.0,400.0,900.0,1000.0,1200.0,,,,,,,
Pattern_Scale_778_12TET,200.0,400.0,900.0,1000.0,1200.0,,,,,,,
Pattern_Scale_77_12TET,100.0,300.0,400.0,700.0,1200.0,,,,,,,
Pattern_Scale_780_12TET,300.0,400.0,900.0,1000.0,1200.0,,,,,,,
Pattern_Scale_784_12TET,500.0,900.0,1000.0,1200.0,,,,,,,,
Pattern_Scale_78_12TET,200.0,300.0,400.0,700.0,1200.0,,,,,,,
Pattern_Scale_7_12TET,100.0,200.0,300.0,1200.0,,,,,,,,
Pattern_Scale_800_12TET,600.0,900.0,1000.0,1200.0,,,,,,,,
Pattern_Scale_801_12TET,100.0,600.0,900.0,1000.0,1200.0,,,,,,,
Pattern_Scale_802_12TET,200.0,600.0,900.0,1000.0,1200.0,,,,,,,
Pattern_Scale_804_12TET,300.0,600.0,900.0,1000.0,1200.0,,,,,,,
Pattern_Scale_808_12TET,400.0,600.0,900.0,1000.0,1200.0,,,,,,,
Pattern_Scale_816_12TET,500.0,600.0,900.0,1000.0,1200.0,,,,,,,
Pattern_Scale_81_12TET,100.0,500.0,700.0,1200.0,,,,,,,,
Pattern_Scale_832_12TET,700.0,900.0,1000.0,1200.0,,,,,,,,
Pattern_Scale_833_12TET,100.0,700.0,900.0,1000.0,1200.0,,,,,,,
Pattern_Scale_836_12TET,300.0,700.0,900.0,1000.0,1200.0,,,,,,,
Pattern_Scale_83_12TET,100.0,200.0,500.0,700.0,1200.0,,,,,,,
Pattern_Scale_85_12TET,100.0,300.0,500.0,700.0,1200.0,,,,,,,
Pattern_Scale_864_12TET,600.0,700.0,900.0,1000.0,1200.0,,,,,,,
Pattern_Scale_88_12TET,400.0,500.0,700.0,1200.0,,,,,,,,
Pattern_Scale_896_12TET,800.0,900.0,1000.0,1200.0,,,,,,,,
Pattern_Scale_897_12TET,100.0,800.0,900.0,1000.0,1200.0,,,,,,,
Pattern_Scale_898_12TET,200.0,800.0,900.0,1000.0,1200.0,,,,,,,
Pattern_Scale_89_12TET,100.0,400.0,500.0,700.0,1200.0,,,,,,,
Pattern_Scale_900_12TET,300.0,800.0,900.0,1000.0,1200.0,,,,,,,
Pattern_Scale_904_12TET,400.0,800.0,900.0,1000.0,1200.0,,,,,,,
Pattern_Scale_912_12TET,500.0,800.0,900.0,1000.0,1200.0,,,,,,,
Pattern_Scale_928_12TET,600.0,800.0,900.0,1000.0,1200.0,,,,,,,
Pattern_Scale_92_12TET,300.0,400.0,500.0,700.0,1200.0,,,,,,,
Pattern_Scale_960_12TET,700.0,800.0,900.0,1000.0,1200.0,,,,,,,
Pattern_Scale_98_12TET,200.0,600.0,700.0,1200.0,,,,,,,,
Pattern_Scale_9_12TET,100.0,400.0,1200.0,,,,,,,,,
Pavani_12TET,100.0,200.0,600.0,700.0,900.0,1100.0,1200.0,,,,,
Pelog_Pelog7,271.0,571.0,677.0,947.0,1200.0,,,,,,,
Persian_12TET,100.0,400.0,500.0,600.0,800.0,1100.0,1200.0,,,,,
PhrygianAeolian_Mixed_12TET,100.0,200.0,300.0,500.0,700.0,800.0,1000.0,1200.0,,,,
PhrygianLocrian_Mixed_12TET,100.0,300.0,500.0,600.0,700.0,800.0,1000.0,1200.0,,,,
Phrygian_12TET,100.0,300.0,500.0,700.0,800.0,1000.0,1200.0,,,,,
Priya_12TET,300.0,600.0,700.0,1000.0,1200.0,,,,,,,
Prokofiev_12TET,100.0,300.0,500.0,600.0,800.0,1000.0,1100.0,1200.0,,,,
Prometheus_12TET,200.0,400.0,600.0,900.0,1000.0,1200.0,,,,,,
Prometheus_Neapolitan_12TET,100.0,400.0,600.0,900.0,1000.0,1200.0,,,,,,
Purukutika_12TET,500.0,700.0,900.0,1100.0,1200.0,,,,,,,
Purvi_Theta_12TET,100.0,400.0,600.0,700.0,800.0,1100.0,1200.0,,,,,
Pyramid_Hexatonic_12TET,200.0,300.0,500.0,600.0,900.0,1200.0,,,,,,
Raga_Abhogi_12TET,200.0,300.0,500.0,900.0,1200.0,,,,,,,
Raga_Amarasenapriya_12TET,200.0,300.0,600.0,700.0,1100.0,1200.0,,,,,,
Raga_Audav_Tukhari_12TET,200.0,300.0,500.0,800.0,1200.0,,,,,,,
Raga_Bagesri_12TET,200.0,300.0,500.0,900.0,1000.0,1200.0,,,,,,
Raga_Bauli_12TET,100.0,400.0,700.0,800.0,1100.0,1200.0,,,,,,
Raga_Bhankar_12TET,100.0,400.0,500.0,600.0,800.0,900.0,1200.0,,,,,
Raga_Bhanumanjari_12TET,300.0,400.0,500.0,700.0,1000.0,1200.0,,,,,,
Raga_Bhatiyar_12TET,100.0,400.0,500.0,600.0,700.0,900.0,1100.0,1200.0,,,,
Raga_Bhavani_2_12TET,100.0,300.0,600.0,800.0,1000.0,1200.0,,,,,,
Raga_Bhinna_Pancama_12TET,200.0,500.0,700.0,800.0,1100.0,1200.0,,,,,,
Raga_Bhupeshwari_12TET,200.0,400.0,700.0,800.0,1200.0,,,,,,,
Raga_Brindabani_Sarang_12TET,200.0,500.0,700.0,1000.0,1100.0,1200.0,,,,,,
Raga_Budhamanohari_12TET,200.0,400.0,500.0,700.0,1200.0,,,,,,,
Raga_Caturangini_12TET,200.0,400.0,600.0,700.0,1100.0,1200.0,,,,,,
Raga_Chandrajyoti_12TET,100.0,200.0,600.0,700.0,900.0,1200.0,,,,,,
Raga_Chhaya_Todi_12TET,100.0,300.0,600.0,800.0,1200.0,,,,,,,
Raga_Cintamani_12TET,200.0,300.0,600.0,700.0,800.0,900.0,1000.0,1200.0,,,,
Raga_Desh_12TET,200.0,500.0,700.0,1100.0,1200.0,,,,,,,
Raga_Deshgaur_12TET,100.0,700.0,800.0,1100.0,1200.0,,,,,,,
Raga_Dhavalangam_12TET,100.0,400.0,600.0,700.0,800.0,1200.0,,,,,,
Raga_Dipak_12TET,200.0,400.0,500.0,600.0,700.0,1200.0,,,,,,
Raga_Gandharavam_12TET,100.0,300.0,500.0,700.0,1000.0,1200.0,,,,,,
Raga_Gangatarangini_12TET,400.0,500.0,600.0,800.0,1100.0,1200.0,,,,,,
Raga_Gaula_12TET,100.0,400.0,500.0,700.0,1100.0,1200.0,,,,,,
Raga_Gaula_2_12TET,100.0,400.0,500.0,700.0,1000.0,1200.0,,,,,,
Raga_Gauri_12TET,100.0,500.0,700.0,1100.0,1200.0,,,,,,,
Raga_Ghantana_12TET,200.0,300.0,500.0,800.0,1100.0,1200.0,,,,,,
Raga_Gurjari_Todi_12TET,100.0,300.0,600.0,800.0,1100.0,1200.0,,,,,,
Raga_Hamsa_Vinodini_12TET,200.0,400.0,500.0,900.0,1100.0,1200.0,,,,,,
Raga_Hamsanandi_12TET,100.0,400.0,600.0,900.0,1100.0,1200.0,,,,,,
Raga_Hari_Nata_12TET,400.0,500.0,700.0,900.0,1100.0,1200.0,,,,,,
Raga_Hejjajji_12TET,100.0,400.0,600.0,800.0,900.0,1200.0,,,,,,
Raga_Jaganmohanam_12TET,200.0,600.0,700.0,800.0,1000.0,1200.0,,,,,,
Raga_Jivantika_12TET,100.0,500.0,700.0,900.0,1100.0,1200.0,,,,,,
Raga_Jivantini_12TET,300.0,600.0,700.0,1000.0,1100.0,1200.0,,,,,,
Raga_Jyoti_12TET,400.0,600.0,700.0,800.0,1000.0,1200.0,,,,,,
Raga_Kalagada_12TET,100.0,400.0,700.0,800.0,900.0,1200.0,,,,,,
Raga_Kalakanthi_12TET,100.0,500.0,700.0,800.0,900.0,1200.0,,,,,,
Raga_Kalavati_12TET,100.0,400.0,500.0,700.0,900.0,1200.0,,,,,,
Raga_Kamalamanohari_12TET,400.0,500.0,700.0,800.0,1000.0,1200.0,,,,,,
Raga_Kashyapi_12TET,100.0,300.0,700.0,800.0,1000.0,1200.0,,,,,,
Raga_Khamas_12TET,400.0,500.0,700.0,900.0,1000.0,1200.0,,,,,,
Raga_Kshanika_12TET,100.0,500.0,800.0,1100.0,1200.0,,,,,,,
Raga_Kumarapriya_12TET,100.0,200.0,800.0,1100.0,1200.0,,,,,,,
Raga_Kumud_12TET,200.0,400.0,700.0,900.0,1100.0,1200.0,,,,,,
Raga_Kumurdaki_12TET,200.0,400.0,600.0,1100.0,1200.0,,,,,,,
Raga_Lalita_12TET,100.0,400.0,500.0,800.0,1100.0,1200.0,,,,,,
Raga_Latika_12TET,200.0,400.0,700.0,800.0,1100.0,1200.0,,,,,,
Raga_Madhukauns_12TET,300.0,600.0,700.0,900.0,1000.0,1200.0,,,,,,
Raga_Madhuri_12TET,400.0,500.0,700.0,900.0,1000.0,1100.0,1200.0,,,,,
Raga_Malarani_12TET,200.0,600.0,700.0,1000.0,1100.0,1200.0,,,,,,
Raga_Malayamarutam_12TET,100.0,400.0,700.0,900.0,1000.0,1200.0,,,,,,
Raga_Manaranjani_I_12TET,100.0,400.0,700.0,1000.0,1200.0,,,,,,,
Raga_Manavi_12TET,200.0,300.0,700.0,900.0,1000.0,1200.0,,,,,,
Raga_Mandari_12TET,100.0,400.0,600.0,700.0,1100.0,1200.0,,,,,,
Raga_Matha_Kokila_12TET,200.0,700.0,900.0,1000.0,1200.0,,,,,,,
Raga_Megharanjani_12TET,100.0,400.0,500.0,800.0,1200.0,,,,,,,
Raga_Megharanji_12TET,100.0,400.0,500.0,1100.0,1200.0,,,,,,,
Raga_Mian_Ki_Malhar_12TET,200.0,300.0,500.0,700.0,900.0,1000.0,1100.0,1200.0,,,,
Raga_Mruganandana_12TET,200.0,400.0,600.0,900.0,1100.0,1200.0,,,,,,
Raga_Mukhari_12TET,200.0,300.0,500.0,700.0,800.0,900.0,1000.0,1200.0,,,,
Raga_Nabhomani_12TET,100.0,200.0,600.0,700.0,1200.0,,,,,,,
Raga_Nagagandhari_12TET,200.0,500.0,700.0,900.0,1100.0,1200.0,,,,,,
Raga_Nalinakanti_12TET,200.0,400.0,500.0,700.0,1100.0,1200.0,,,,,,
Raga_Navamanohari_12TET,200.0,500.0,700.0,800.0,1000.0,1200.0,,,,,,
Raga_Neelangi_12TET,200.0,300.0,600.0,800.0,900.0,1200.0,,,,,,
Raga_Neroshta_12TET,200.0,400.0,900.0,1100.0,1200.0,,,,,,,
Raga_Nishadi_12TET,200.0,600.0,700.0,900.0,1100.0,1200.0,,,,,,
Raga_Padi_12TET,100.0,500.0,700.0,800.0,1100.0,1200.0,,,,,,
Raga_Pahadi_12TET,200.0,400.0,500.0,700.0,800.0,900.0,1000.0,1100.0,1200.0,,,
Raga_Paraju_12TET,400.0,500.0,700.0,800.0,1100.0,1200.0,,,,,,
Raga_Phenadyuti_12TET,100.0,500.0,700.0,800.0,1000.0,1200.0,,,,,,
Raga_Pilu_12TET,200.0,300.0,500.0,700.0,800.0,900.0,1000.0,1100.0,1200.0,,,
Raga_Priyadharshini_12TET,200.0,500.0,800.0,1100.0,1200.0,,,,,,,
Raga_Purna_Pancama_12TET,100.0,400.0,500.0,700.0,800.0,1200.0,,,,,,
Raga_Purnalalita_12TET,200.0,300.0,500.0,700.0,1200.0,,,,,,,
Raga_Putrika_12TET,100.0,200.0,800.0,900.0,1200.0,,,,,,,
Raga_Rageshri_12TET,200.0,400.0,500.0,900.0,1000.0,1100.0,1200.0,,,,,
Raga_Rageshri_2_12TET,200.0,400.0,500.0,900.0,1000.0,1200.0,,,,,,
Raga_Ramkali_12TET,100.0,400.0,500.0,600.0,700.0,800.0,1100.0,1200.0,,,,
Raga_Ranjani_12TET,200.0,300.0,600.0,900.0,1100.0,1200.0,,,,,,
Raga_Rasamanjari_12TET,300.0,400.0,600.0,700.0,1100.0,1200.0,,,,,,
Raga_Rasavali_12TET,100.0,500.0,700.0,900.0,1000.0,1200.0,,,,,,
Raga_Rasika_Ranjani_12TET,100.0,400.0,700.0,900.0,1200.0,,,,,,,
Raga_Rasranjani_12TET,200.0,500.0,900.0,1100.0,1200.0,,,,,,,
Raga_Reva_12TET,100.0,400.0,700.0,800.0,1200.0,,,,,,,
Raga_Rudra_Pancama_12TET,100.0,400.0,500.0,900.0,1000.0,1200.0,,,,,,
Raga_Rukmangi_12TET,100.0,300.0,700.0,1000.0,1200.0,,,,,,,
Raga_Salagavarali_12TET,100.0,300.0,700.0,900.0,1000.0,1200.0,,,,,,
Raga_Sarasanana_12TET,200.0,400.0,500.0,800.0,1100.0,1200.0,,,,,,
Raga_Saravati_12TET,400.0,500.0,700.0,800.0,900.0,1200.0,,,,,,
Raga_Saugandhini_12TET,100.0,600.0,700.0,800.0,1200.0,,,,,,,
Raga_Saurashtra_12TET,100.0,400.0,500.0,700.0,800.0,900.0,1100.0,1200.0,,,,
Raga_Shri_Kalyan_12TET,200.0,600.0,700.0,900.0,1200.0,,,,,,,
Raga_Shubravarni_12TET,200.0,600.0,900.0,1100.0,1200.0,,,,,,,
Raga_Simharava_12TET,200.0,300.0,600.0,700.0,1000.0,1200.0,,,,,,
Raga_Sindhi-Bhairavi_12TET,100.0,200.0,300.0,400.0,500.0,700.0,800.0,1000.0,1100.0,1200.0,,
Raga_Sindhura_Kafi_12TET,200.0,300.0,500.0,700.0,1100.0,1200.0,,,,,,
Raga_Siva_Kambhoji_12TET,200.0,400.0,500.0,700.0,1000.0,1200.0,,,,,,
Raga_Sorati_12TET,200.0,500.0,700.0,900.0,1000.0,1100.0,1200.0,,,,,
Raga_Suddha_Bangala_12TET,200.0,300.0,500.0,700.0,900.0,1200.0,,,,,,
Raga_Suddha_Mukhari_12TET,100.0,200.0,500.0,800.0,900.0,1200.0,,,,,,
Raga_Suddha_Simantini_12TET,100.0,300.0,500.0,700.0,800.0,1200.0,,,,,,
Raga_Syamalam_12TET,200.0,300.0,600.0,700.0,800.0,1200.0,,,,,,
Raga_Tilang_12TET,400.0,500.0,700.0,1000.0,1100.0,1200.0,,,,,,
Raga_Trimurti_12TET,200.0,300.0,700.0,800.0,1000.0,1200.0,,,,,,
Raga_Vasanta_12TET,100.0,400.0,500.0,900.0,1100.0,1200.0,,,,,,
Raga_Vasantabhairavi_12TET,100.0,400.0,500.0,800.0,1000.0,1200.0,,,,,,
Raga_Vijayanagari_12TET,200.0,300.0,600.0,700.0,900.0,1200.0,,,,,,
Raga_Vijayasri_12TET,100.0,200.0,600.0,700.0,1100.0,1200.0,,,,,,
Raga_Vijayavasanta_12TET,400.0,600.0,700.0,1000.0,1100.0,1200.0,,,,,,
Raga_Viyogavarali_12TET,100.0,300.0,500.0,800.0,1100.0,1200.0,,,,,,
Raga_Vutari_12TET,400.0,600.0,700.0,900.0,1000.0,1200.0,,,,,,
Raga_Yamuna_Kalyani_12TET,200.0,400.0,600.0,700.0,900.0,1200.0,,,,,,
Ragavardini_12TET,300.0,400.0,500.0,700.0,800.0,1000.0,1200.0,,,,,
Raghupriya_12TET,100.0,200.0,600.0,700.0,1000.0,1100.0,1200.0,,,,,
Ramapriya_12TET,100.0,400.0,600.0,700.0,900.0,1000.0,1200.0,,,,,
Rasikapriya_12TET,300.0,400.0,600.0,700.0,1000.0,1100.0,1200.0,,,,,
Ratnangi_12TET,100.0,200.0,500.0,700.0,800.0,1000.0,1200.0,,,,,
Ritsu_12TET,100.0,300.0,500.0,800.0,1000.0,1200.0,,,,,,
Roopavati_12TET,100.0,300.0,500.0,700.0,1000.0,1100.0,1200.0,,,,,
Roumanian_Minor_12TET,200.0,300.0,600.0,700.0,900.0,1000.0,1200.0,,,,,
Ryukyu_12TET,400.0,500.0,700.0,1100.0,1200.0,,,,,,,
Sabach_12TET,200.0,300.0,400.0,700.0,800.0,1000.0,1200.0,,,,,
Safi_al-Dins_Maqam_Abu_Salik_AP17,90.0,294.0,498.0,588.0,792.0,996.0,1200.0,,,,,
Safi_al-Dins_Maqam_Higazi_AP17,180.0,294.0,498.0,678.0,882.0,996.0,1200.0,,,,,
Safi_al-Dins_Maqam_Husaini_AP17,180.0,294.0,498.0,678.0,792.0,996.0,1200.0,,,,,
Safi_al-Dins_Maqam_Nawa_AP17,204.0,294.0,498.0,702.0,792.0,996.0,1200.0,,,,,
Safi_al-Dins_Maqam_Rahawi_AP17,180.0,384.0,498.0,678.0,792.0,996.0,1200.0,,,,,
Safi_al-Dins_Maqam_Rast_AP17,204.0,384.0,498.0,702.0,882.0,996.0,1200.0,,,,,
Safi_al-Dins_Maqam_Ussaq_AP17,204.0,408.0,498.0,702.0,906.0,996.0,1200.0,,,,,
Safi_al-Dins_Maqam_Zangulah_AP17,204.0,384.0,498.0,678.0,882.0,996.0,1200.0,,,,,
Salagam_12TET,100.0,200.0,600.0,700.0,800.0,900.0,1200.0,,,,,
Sansagari_12TET,500.0,1000.0,1200.0,,,,,,,,,
Sansagari_Mode_Three_12TET,200.0,700.0,1200.0,,,,,,,,,
Sarasangi_12TET,200.0,400.0,500.0,700.0,800.0,1100.0,1200.0,,,,,
Sarasvati_12TET,200.0,600.0,700.0,900.0,1000.0,1200.0,,,,,,
Sarvasri_12TET,500.0,700.0,1200.0,,,,,,,,,
Sarvasri_Augmented_12TET,500.0,800.0,1200.0,,,,,,,,,
Scottish_Hexatonic_12TET,200.0,400.0,500.0,700.0,900.0,1200.0,,,,,,
Senavati_12TET,100.0,300.0,500.0,700.0,800.0,900.0,1200.0,,,,,
Shadvidamargini_12TET,100.0,300.0,600.0,700.0,900.0,1000.0,1200.0,,,,,
Shamalangi_12TET,200.0,300.0,600.0,700.0,800.0,900.0,1200.0,,,,,
Shanmukhapriya_12TET,200.0,300.0,600.0,700.0,800.0,1000.0,1200.0,,,,,
Shoolini_12TET,300.0,400.0,500.0,700.0,900.0,1100.0,1200.0,,,,,
Shostakovich_12TET,100.0,300.0,400.0,600.0,700.0,900.0,1100.0,1200.0,,,,
Six_Tone_Symmetric_12TET,100.0,400.0,500.0,800.0,900.0,1200.0,,,,,,
Sooryakantam_12TET,100.0,400.0,500.0,700.0,900.0,1100.0,1200.0,,,,,
Spanish_Gypsy_12TET,100.0,400.0,500.0,700.0,800.0,1000.0,1200.0,,,,,
Spanish_Phrygian_12TET,100.0,300.0,400.0,500.0,700.0,800.0,1000.0,1200.0,,,,
Sucharitra_12TET,300.0,400.0,600.0,700.0,800.0,900.0,1200.0,,,,,
Sumukam_12TET,200.0,600.0,1100.0,1200.0,,,,,,,,
Sunaren_Pelog7m5,108.0,270.0,645.0,794.0,1200.0,,,,,,,
Super-Locrian_Hexamirror_12TET,100.0,300.0,400.0,600.0,1000.0,1200.0,,,,,,
Suvarnangi_12TET,100.0,300.0,600.0,700.0,900.0,1100.0,1200.0,,,,,
Symmetrical_Decatonic_12TET,100.0,200.0,400.0,500.0,600.0,700.0,800.0,1000.0,1100.0,1200.0,,
Synthetic_Mixture_5_12TET,200.0,400.0,600.0,800.0,900.0,1000.0,1200.0,,,,,
Taishikicho_12TET,200.0,400.0,500.0,600.0,700.0,900.0,1000.0,1100.0,1200.0,,,
Takemitsu_Tree_Line_Mode_1_12TET,200.0,300.0,600.0,800.0,1100.0,1200.0,,,,,,
Takemitsu_Tree_Line_Mode_2_12TET,200.0,300.0,600.0,800.0,1000.0,1200.0,,,,,,
Takka_12TET,300.0,500.0,700.0,800.0,1100.0,1200.0,,,,,,
Tanaroopi_12TET,100.0,200.0,500.0,700.0,1000.0,1100.0,1200.0,,,,,
Tcherepnin_Octatonic_Mode_1_12TET,100.0,400.0,500.0,600.0,700.0,1000.0,1100.0,1200.0,,,,
Tcherepnin_Octatonic_Mode_2_12TET,100.0,200.0,500.0,600.0,700.0,800.0,1100.0,1200.0,,,,
Tembung_Pelog7m4,106.0,214.0,629.0,751.0,1200.0,,,,,,,
Tezeta_Minor_12TET,100.0,300.0,700.0,800.0,1200.0,,,,,,,
Tezeta_Minor_Mode_2_12TET,200.0,600.0,700.0,1100.0,1200.0,,,,,,,
Tezeta_Minor_Mode_4_12TET,100.0,500.0,600.0,800.0,1200.0,,,,,,,
