Time;Source;Event
2021-07-05 10:23:10;fridge operation;END
2021-07-05 11:02:07;fridge operation;START
2021-07-05 11:02:07;REFRIGERATOR;ON
2021-07-05 11:15:49;REFRIGERATOR;OFF
2021-07-05 11:15:49;fridge operation;END
2021-07-05 12:01:16;fridge operation;START
2021-07-05 12:01:16;REFRIGERATOR;ON
2021-07-05 12:14:58;REFRIGERATOR;OFF
2021-07-05 12:14:58;fridge operation;END
2021-07-05 12:45:39;fridge operation;START
2021-07-05 12:45:39;REFRIGERATOR;ON
2021-07-05 12:59:21;REFRIGERATOR;OFF
2021-07-05 12:59:21;fridge operation;END
2021-07-05 13:43:48;fridge operation;START
2021-07-05 13:43:48;REFRIGERATOR;ON
2021-07-05 13:57:30;REFRIGERATOR;OFF
2021-07-05 13:57:30;fridge operation;END
2021-07-05 14:52:00;fridge operation;START
2021-07-05 14:52:00;REFRIGERATOR;ON
2021-07-05 15:05:42;REFRIGERATOR;OFF
2021-07-05 15:05:42;fridge operation;END
2021-07-05 15:40:06;fridge operation;START
2021-07-05 15:40:06;REFRIGERATOR;ON
2021-07-05 15:53:48;REFRIGERATOR;OFF
2021-07-05 15:53:48;fridge operation;END
2021-07-05 15:55:37;use a personal computer;START
2021-07-05 15:55:37;PC;ON
2021-07-05 16:16:25;use a personal computer;START
2021-07-05 16:16:25;PC;ON
2021-07-05 16:24:24;fridge operation;START
2021-07-05 16:24:24;REFRIGERATOR;ON
2021-07-05 16:38:06;REFRIGERATOR;OFF
2021-07-05 16:38:06;fridge operation;END
2021-07-05 17:10:56;PC;OFF
2021-07-05 17:10:56;use a personal computer;END
2021-07-05 17:11:54;fridge operation;START
2021-07-05 17:11:54;REFRIGERATOR;ON
2021-07-05 17:17:36;use a personal computer;START
2021-07-05 17:17:36;PC;ON
2021-07-05 17:25:36;REFRIGERATOR;OFF
2021-07-05 17:25:36;fridge operation;END
2021-07-05 17:31:44;PC;OFF
2021-07-05 17:31:44;use a personal computer;END
2021-07-05 17:43:51;use a personal computer;START
2021-07-05 17:43:51;PC;ON
2021-07-05 18:32:55;PC;OFF
2021-07-05 18:32:55;use a personal computer;END
2021-07-05 18:43:38;fridge operation;START
2021-07-05 18:43:38;REFRIGERATOR;ON
2021-07-05 18:56:04;vacuuming;START
2021-07-05 18:56:04;VACUUMCLEANER;ON
2021-07-05 18:57:20;REFRIGERATOR;OFF
2021-07-05 18:57:20;fridge operation;END
2021-07-05 18:59:10;PC;OFF
2021-07-05 18:59:10;use a personal computer;END
2021-07-05 19:08:04;VACUUMCLEANER;OFF
2021-07-05 19:08:04;vacuuming;END
2021-07-05 19:39:09;fridge operation;START
2021-07-05 19:39:09;REFRIGERATOR;ON
2021-07-05 19:52:51;REFRIGERATOR;OFF
2021-07-05 19:52:51;fridge operation;END
2021-07-05 20:40:55;fridge operation;START
2021-07-05 20:40:55;REFRIGERATOR;ON
2021-07-05 20:54:37;REFRIGERATOR;OFF
2021-07-05 20:54:37;fridge operation;END
2021-07-05 21:27:57;fridge operation;START
2021-07-05 21:27:57;REFRIGERATOR;ON
2021-07-05 21:41:39;REFRIGERATOR;OFF
2021-07-05 21:41:39;fridge operation;END
2021-07-05 22:25:29;fridge operation;START
2021-07-05 22:25:29;REFRIGERATOR;ON
2021-07-05 22:39:11;REFRIGERATOR;OFF
2021-07-05 22:39:11;fridge operation;END
2021-07-06 00:14:11;fridge operation;START
2021-07-06 00:14:11;REFRIGERATOR;ON
2021-07-06 00:27:53;REFRIGERATOR;OFF
2021-07-06 00:27:53;fridge operation;END
2021-07-06 01:04:40;fridge operation;START
2021-07-06 01:04:40;REFRIGERATOR;ON
2021-07-06 01:18:22;REFRIGERATOR;OFF
2021-07-06 01:18:22;fridge operation;END
2021-07-06 01:51:36;fridge operation;START
2021-07-06 01:51:36;REFRIGERATOR;ON
2021-07-06 02:05:18;REFRIGERATOR;OFF
2021-07-06 02:05:18;fridge operation;END
2021-07-06 02:38:13;fridge operation;START
2021-07-06 02:38:13;REFRIGERATOR;ON
2021-07-06 02:51:55;REFRIGERATOR;OFF
2021-07-06 02:51:55;fridge operation;END
2021-07-06 03:36:29;fridge operation;START
2021-07-06 03:36:29;REFRIGERATOR;ON
2021-07-06 03:50:11;REFRIGERATOR;OFF
2021-07-06 03:50:11;fridge operation;END
2021-07-06 04:20:45;fridge operation;START
2021-07-06 04:20:45;REFRIGERATOR;ON
2021-07-06 04:34:27;REFRIGERATOR;OFF
2021-07-06 04:34:27;fridge operation;END
2021-07-06 05:23:54;fridge operation;START
2021-07-06 05:23:54;REFRIGERATOR;ON
2021-07-06 05:37:36;REFRIGERATOR;OFF
2021-07-06 05:37:36;fridge operation;END
2021-07-06 06:09:09;fridge operation;START
2021-07-06 06:09:09;REFRIGERATOR;ON
2021-07-06 06:22:51;REFRIGERATOR;OFF
2021-07-06 06:22:51;fridge operation;END
2021-07-06 07:26:49;fridge operation;START
2021-07-06 07:26:49;REFRIGERATOR;ON
2021-07-06 07:40:31;REFRIGERATOR;OFF
2021-07-06 07:40:31;fridge operation;END
2021-07-06 08:18:52;fridge operation;START
2021-07-06 08:18:52;REFRIGERATOR;ON
2021-07-06 08:32:34;REFRIGERATOR;OFF
2021-07-06 08:32:34;fridge operation;END
2021-07-06 09:06:09;fridge operation;START
2021-07-06 09:06:09;REFRIGERATOR;ON
2021-07-06 09:19:51;REFRIGERATOR;OFF
2021-07-06 09:19:51;fridge operation;END
2021-07-06 10:14:36;fridge operation;START
2021-07-06 10:14:36;REFRIGERATOR;ON
2021-07-06 10:28:18;REFRIGERATOR;OFF
2021-07-06 10:28:18;fridge operation;END
2021-07-06 11:02:02;fridge operation;START
2021-07-06 11:02:02;REFRIGERATOR;ON
2021-07-06 11:15:44;REFRIGERATOR;OFF
2021-07-06 11:15:44;fridge operation;END
2021-07-06 11:46:22;fridge operation;START
2021-07-06 11:46:22;REFRIGERATOR;ON
2021-07-06 12:00:04;REFRIGERATOR;OFF
2021-07-06 12:00:04;fridge operation;END
2021-07-06 12:44:07;fridge operation;START
2021-07-06 12:44:07;REFRIGERATOR;ON
2021-07-06 12:57:49;REFRIGERATOR;OFF
2021-07-06 12:57:49;fridge operation;END
2021-07-06 14:16:53;fridge operation;START
2021-07-06 14:16:53;REFRIGERATOR;ON
2021-07-06 14:19:58;watching TV;START
2021-07-06 14:19:58;TV;ON
2021-07-06 14:30:19;use a personal computer;START
2021-07-06 14:30:19;PC;ON
2021-07-06 14:30:35;REFRIGERATOR;OFF
2021-07-06 14:30:35;fridge operation;END
2021-07-06 15:19:29;fridge operation;START
2021-07-06 15:19:29;REFRIGERATOR;ON
2021-07-06 15:21:36;TV;OFF
2021-07-06 15:21:37;TV;ON
2021-07-06 15:33:11;REFRIGERATOR;OFF
2021-07-06 15:33:11;fridge operation;END
2021-07-06 15:38:30;TV;OFF
2021-07-06 15:38:30;watching TV;END
2021-07-06 15:45:38;PC;OFF
2021-07-06 15:45:38;use a personal computer;END
2021-07-06 16:00:52;dishwasher operation;START
2021-07-06 16:01:01;DISHWASHER;ON
2021-07-06 16:22:51;fridge operation;START
2021-07-06 16:22:51;REFRIGERATOR;ON
2021-07-06 16:36:33;REFRIGERATOR;OFF
2021-07-06 16:36:33;fridge operation;END
2021-07-06 17:08:17;DISHWASHER;OFF
2021-07-06 17:08:17;dishwasher operation;END
2021-07-06 17:13:59;use a personal computer;START
2021-07-06 17:13:59;PC;ON
2021-07-06 17:14:20;fridge operation;START
2021-07-06 17:14:20;REFRIGERATOR;ON
2021-07-06 17:28:02;REFRIGERATOR;OFF
2021-07-06 17:28:02;fridge operation;END
2021-07-06 17:59:58;watching TV;START
2021-07-06 17:59:58;TV;ON
2021-07-06 18:29:18;PC;OFF
2021-07-06 18:29:18;use a personal computer;END
2021-07-06 18:38:58;TV;OFF
2021-07-06 18:38:59;TV;ON
2021-07-06 18:41:22;fridge operation;START
2021-07-06 18:41:22;REFRIGERATOR;ON
2021-07-06 18:55:04;REFRIGERATOR;OFF
2021-07-06 18:55:04;fridge operation;END
2021-07-06 19:05:51;TV;OFF
2021-07-06 19:05:51;watching TV;END
2021-07-06 19:12:24;dishwasher operation;START
2021-07-06 19:12:33;DISHWASHER;ON
2021-07-06 19:21:36;use a personal computer;START
2021-07-06 19:21:36;PC;ON
2021-07-06 19:24:29;fridge operation;START
2021-07-06 19:24:29;REFRIGERATOR;ON
2021-07-06 19:38:11;REFRIGERATOR;OFF
2021-07-06 19:38:11;fridge operation;END
2021-07-06 19:47:50;use a personal computer;START
2021-07-06 19:47:50;PC;ON
2021-07-06 20:18:20;fridge operation;START
2021-07-06 20:18:20;REFRIGERATOR;ON
2021-07-06 20:19:49;DISHWASHER;OFF
2021-07-06 20:19:49;dishwasher operation;END
2021-07-06 20:32:02;REFRIGERATOR;OFF
2021-07-06 20:32:02;fridge operation;END
2021-07-06 20:36:55;PC;OFF
2021-07-06 20:36:55;use a personal computer;END
2021-07-06 21:03:09;PC;OFF
2021-07-06 21:03:09;use a personal computer;END
2021-07-06 21:29:20;watching TV;START
2021-07-06 21:29:20;TV;ON
2021-07-06 21:51:03;fridge operation;START
2021-07-06 21:51:03;REFRIGERATOR;ON
2021-07-06 21:59:29;TV;OFF
2021-07-06 21:59:30;TV;ON
2021-07-06 22:04:45;REFRIGERATOR;OFF
2021-07-06 22:04:45;fridge operation;END
2021-07-06 22:10:19;watching TV;START
2021-07-06 22:10:19;TV;ON
2021-07-06 22:28:22;TV;OFF
2021-07-06 22:28:22;watching TV;END
2021-07-06 22:56:53;fridge operation;START
2021-07-06 22:56:53;REFRIGERATOR;ON
2021-07-06 23:10:35;REFRIGERATOR;OFF
2021-07-06 23:10:35;fridge operation;END
2021-07-06 23:28:42;TV;OFF
2021-07-06 23:28:43;TV;ON
2021-07-06 23:46:11;TV;OFF
2021-07-06 23:46:11;watching TV;END
2021-07-07 00:14:59;fridge operation;START
2021-07-07 00:14:59;REFRIGERATOR;ON
2021-07-07 00:28:41;REFRIGERATOR;OFF
2021-07-07 00:28:41;fridge operation;END
2021-07-07 00:44:37;fridge operation;START
2021-07-07 00:44:37;REFRIGERATOR;ON
2021-07-07 00:58:19;REFRIGERATOR;OFF
2021-07-07 00:58:19;fridge operation;END
2021-07-07 01:23:40;fridge operation;START
2021-07-07 01:23:40;REFRIGERATOR;ON
2021-07-07 01:37:22;REFRIGERATOR;OFF
2021-07-07 01:37:22;fridge operation;END
2021-07-07 02:31:41;fridge operation;START
2021-07-07 02:31:41;REFRIGERATOR;ON
2021-07-07 02:45:23;REFRIGERATOR;OFF
2021-07-07 02:45:23;fridge operation;END
2021-07-07 03:27:33;fridge operation;START
2021-07-07 03:27:33;REFRIGERATOR;ON
2021-07-07 03:41:15;REFRIGERATOR;OFF
2021-07-07 03:41:15;fridge operation;END
2021-07-07 04:12:44;fridge operation;START
2021-07-07 04:12:44;REFRIGERATOR;ON
2021-07-07 04:26:26;REFRIGERATOR;OFF
2021-07-07 04:26:26;fridge operation;END
2021-07-07 05:49:25;fridge operation;START
2021-07-07 05:49:25;REFRIGERATOR;ON
2021-07-07 06:03:07;REFRIGERATOR;OFF
2021-07-07 06:03:07;fridge operation;END
2021-07-07 06:47:49;fridge operation;START
2021-07-07 06:47:49;REFRIGERATOR;ON
2021-07-07 07:01:31;REFRIGERATOR;OFF
2021-07-07 07:01:31;fridge operation;END
2021-07-07 07:35:06;fridge operation;START
2021-07-07 07:35:06;REFRIGERATOR;ON
2021-07-07 07:48:48;REFRIGERATOR;OFF
2021-07-07 07:48:48;fridge operation;END
2021-07-07 08:47:06;fridge operation;START
2021-07-07 08:47:06;REFRIGERATOR;ON
2021-07-07 09:00:48;REFRIGERATOR;OFF
2021-07-07 09:00:48;fridge operation;END
2021-07-07 09:58:55;fridge operation;START
2021-07-07 09:58:55;REFRIGERATOR;ON
2021-07-07 10:01:51;watching TV;START
2021-07-07 10:01:51;TV;ON
2021-07-07 10:12:37;REFRIGERATOR;OFF
2021-07-07 10:12:37;fridge operation;END
2021-07-07 10:41:29;TV;OFF
2021-07-07 10:41:30;TV;ON
2021-07-07 10:48:29;fridge operation;START
2021-07-07 10:48:29;REFRIGERATOR;ON
2021-07-07 11:02:11;REFRIGERATOR;OFF
2021-07-07 11:02:11;fridge operation;END
2021-07-07 11:08:51;TV;OFF
2021-07-07 11:08:51;watching TV;END
2021-07-07 11:09:56;washing a load of laundry;START
2021-07-07 11:10:08;WASHINGMACHINE;ON
2021-07-07 11:24:46;vacuuming;START
2021-07-07 11:24:46;VACUUMCLEANER;ON
2021-07-07 11:31:06;fridge operation;START
2021-07-07 11:31:06;REFRIGERATOR;ON
2021-07-07 11:36:46;VACUUMCLEANER;OFF
2021-07-07 11:36:46;vacuuming;END
2021-07-07 11:43:39;watching TV;START
2021-07-07 11:43:39;TV;ON
2021-07-07 11:44:48;REFRIGERATOR;OFF
2021-07-07 11:44:48;fridge operation;END
2021-07-07 12:18:47;TV;OFF
2021-07-07 12:18:48;TV;ON
2021-07-07 12:24:54;fridge operation;START
2021-07-07 12:24:54;REFRIGERATOR;ON
2021-07-07 12:38:36;REFRIGERATOR;OFF
2021-07-07 12:38:36;fridge operation;END
2021-07-07 12:44:24;TV;OFF
2021-07-07 12:44:24;watching TV;END
2021-07-07 12:55:46;fridge operation;START
2021-07-07 12:55:46;REFRIGERATOR;ON
2021-07-07 12:58:55;dishwasher operation;START
2021-07-07 12:59:04;DISHWASHER;ON
2021-07-07 13:09:28;REFRIGERATOR;OFF
2021-07-07 13:09:28;fridge operation;END
2021-07-07 13:31:10;vacuuming;START
2021-07-07 13:31:10;VACUUMCLEANER;ON
2021-07-07 13:43:10;VACUUMCLEANER;OFF
2021-07-07 13:43:10;vacuuming;END
2021-07-07 14:05:11;fridge operation;START
2021-07-07 14:05:11;REFRIGERATOR;ON
2021-07-07 14:06:20;DISHWASHER;OFF
2021-07-07 14:06:20;dishwasher operation;END
2021-07-07 14:18:53;REFRIGERATOR;OFF
2021-07-07 14:18:53;fridge operation;END
2021-07-07 14:20:35;WASHINGMACHINE;OFF
2021-07-07 14:20:35;washing a load of laundry;END
2021-07-07 15:00:40;fridge operation;START
2021-07-07 15:00:40;REFRIGERATOR;ON
2021-07-07 15:14:22;REFRIGERATOR;OFF
2021-07-07 15:14:22;fridge operation;END
2021-07-07 15:18:40;use a personal computer;START
2021-07-07 15:18:40;PC;ON
2021-07-07 15:29:01;watching TV;START
2021-07-07 15:29:01;TV;ON
2021-07-07 15:46:39;fridge operation;START
2021-07-07 15:46:39;REFRIGERATOR;ON
2021-07-07 16:00:21;REFRIGERATOR;OFF
2021-07-07 16:00:21;fridge operation;END
2021-07-07 16:33:59;PC;OFF
2021-07-07 16:33:59;use a personal computer;END
2021-07-07 16:36:35;fridge operation;START
2021-07-07 16:36:35;REFRIGERATOR;ON
2021-07-07 16:45:07;TV;OFF
2021-07-07 16:45:08;TV;ON
2021-07-07 16:50:17;REFRIGERATOR;OFF
2021-07-07 16:50:17;fridge operation;END
2021-07-07 17:08:21;TV;OFF
2021-07-07 17:08:21;watching TV;END
2021-07-07 17:20:19;use a personal computer;START
2021-07-07 17:20:19;PC;ON
2021-07-07 17:41:33;fridge operation;START
2021-07-07 17:41:33;REFRIGERATOR;ON
2021-07-07 17:55:15;REFRIGERATOR;OFF
2021-07-07 17:55:15;fridge operation;END
2021-07-07 18:07:03;dishwasher operation;START
2021-07-07 18:07:11;DISHWASHER;ON
2021-07-07 18:19:25;fridge operation;START
2021-07-07 18:19:25;REFRIGERATOR;ON
2021-07-07 18:33:07;REFRIGERATOR;OFF
2021-07-07 18:33:07;fridge operation;END
2021-07-07 18:35:38;PC;OFF
2021-07-07 18:35:38;use a personal computer;END
2021-07-07 19:14:27;DISHWASHER;OFF
2021-07-07 19:14:27;dishwasher operation;END
2021-07-07 19:23:33;use a personal computer;START
2021-07-07 19:23:33;PC;ON
2021-07-07 19:30:51;fridge operation;START
2021-07-07 19:30:51;REFRIGERATOR;ON
2021-07-07 19:44:33;REFRIGERATOR;OFF
2021-07-07 19:44:33;fridge operation;END
2021-07-07 20:25:06;use a personal computer;START
2021-07-07 20:25:06;PC;ON
2021-07-07 20:38:52;PC;OFF
2021-07-07 20:38:52;use a personal computer;END
2021-07-07 20:40:32;fridge operation;START
2021-07-07 20:40:32;REFRIGERATOR;ON
2021-07-07 20:54:14;REFRIGERATOR;OFF
2021-07-07 20:54:14;fridge operation;END
2021-07-07 20:59:50;watching TV;START
2021-07-07 20:59:50;TV;ON
2021-07-07 21:40:25;PC;OFF
2021-07-07 21:40:25;use a personal computer;END
2021-07-07 21:44:37;fridge operation;START
2021-07-07 21:44:37;REFRIGERATOR;ON
2021-07-07 21:58:19;REFRIGERATOR;OFF
2021-07-07 21:58:19;fridge operation;END
2021-07-07 22:45:17;fridge operation;START
2021-07-07 22:45:17;REFRIGERATOR;ON
2021-07-07 22:54:02;TV;OFF
2021-07-07 22:54:03;TV;ON
2021-07-07 22:58:59;REFRIGERATOR;OFF
2021-07-07 22:58:59;fridge operation;END
2021-07-07 23:22:17;TV;OFF
2021-07-07 23:22:17;watching TV;END
