Time;Source;Event
2021-07-05 06:30:30;REFRIGERATOR;ON
2021-07-05 06:44:30;REFRIGERATOR;OFF
2021-07-05 06:44:30;fridge operation;END
2021-07-05 07:10:47;dishwasher operation;START
2021-07-05 07:10:54;DISHWASHER;ON
2021-07-05 07:12:36;fridge operation;START
2021-07-05 07:12:36;REFRIGERATOR;ON
2021-07-05 07:16:43;dishwasher operation;START
2021-07-05 07:16:50;DISHWASHER;ON
2021-07-05 07:26:36;REFRIGERATOR;OFF
2021-07-05 07:26:36;fridge operation;END
2021-07-05 08:05:50;fridge operation;START
2021-07-05 08:05:50;REFRIGERATOR;ON
2021-07-05 08:18:10;DISHWASHER;OFF
2021-07-05 08:18:10;dishwasher operation;END
2021-07-05 08:19:50;REFRIGERATOR;OFF
2021-07-05 08:19:50;fridge operation;END
2021-07-05 08:24:06;DISHWASHER;OFF
2021-07-05 08:24:06;dishwasher operation;END
2021-07-05 08:37:55;fridge operation;START
2021-07-05 08:37:55;REFRIGERATOR;ON
2021-07-05 08:51:55;REFRIGERATOR;OFF
2021-07-05 08:51:55;fridge operation;END
2021-07-05 09:55:16;fridge operation;START
2021-07-05 09:55:16;REFRIGERATOR;ON
2021-07-05 10:09:16;REFRIGERATOR;OFF
2021-07-05 10:09:16;fridge operation;END
2021-07-05 11:08:14;fridge operation;START
2021-07-05 11:08:14;REFRIGERATOR;ON
2021-07-05 11:22:14;REFRIGERATOR;OFF
2021-07-05 11:22:14;fridge operation;END
2021-07-05 12:04:26;fridge operation;START
2021-07-05 12:04:26;REFRIGERATOR;ON
2021-07-05 12:18:26;REFRIGERATOR;OFF
2021-07-05 12:18:26;fridge operation;END
2021-07-05 12:45:18;fridge operation;START
2021-07-05 12:45:18;REFRIGERATOR;ON
2021-07-05 12:59:18;REFRIGERATOR;OFF
2021-07-05 12:59:18;fridge operation;END
2021-07-05 13:47:51;fridge operation;START
2021-07-05 13:47:51;REFRIGERATOR;ON
2021-07-05 14:01:51;REFRIGERATOR;OFF
2021-07-05 14:01:51;fridge operation;END
2021-07-05 14:05:19;vacuuming;START
2021-07-05 14:05:19;VACUUMCLEANER;ON
2021-07-05 14:17:19;VACUUMCLEANER;OFF
2021-07-05 14:17:19;vacuuming;END
2021-07-05 14:28:29;vacuuming;START
2021-07-05 14:28:29;VACUUMCLEANER;ON
2021-07-05 14:40:29;VACUUMCLEANER;OFF
2021-07-05 14:40:29;vacuuming;END
2021-07-05 15:02:02;fridge operation;START
2021-07-05 15:02:02;REFRIGERATOR;ON
2021-07-05 15:16:02;REFRIGERATOR;OFF
2021-07-05 15:16:02;fridge operation;END
2021-07-05 16:01:32;fridge operation;START
2021-07-05 16:01:32;REFRIGERATOR;ON
2021-07-05 16:01:48;watching TV;START
2021-07-05 16:01:48;TV;ON
2021-07-05 16:02:46;watching TV;START
2021-07-05 16:02:46;TV;ON
2021-07-05 16:15:32;REFRIGERATOR;OFF
2021-07-05 16:15:32;fridge operation;END
2021-07-05 16:32:47;TV;OFF
2021-07-05 16:32:48;TV;ON
2021-07-05 16:55:01;TV;OFF
2021-07-05 16:55:01;watching TV;END
2021-07-05 16:55:02;fridge operation;START
2021-07-05 16:55:02;REFRIGERATOR;ON
2021-07-05 17:09:02;REFRIGERATOR;OFF
2021-07-05 17:09:02;fridge operation;END
2021-07-05 17:24:11;fridge operation;START
2021-07-05 17:24:11;REFRIGERATOR;ON
2021-07-05 17:33:32;TV;OFF
2021-07-05 17:33:33;TV;ON
2021-07-05 17:38:11;REFRIGERATOR;OFF
2021-07-05 17:38:11;fridge operation;END
2021-07-05 17:58:44;TV;OFF
2021-07-05 17:58:44;watching TV;END
2021-07-05 18:50:54;fridge operation;START
2021-07-05 18:50:54;REFRIGERATOR;ON
2021-07-05 18:54:06;watching TV;START
2021-07-05 18:54:06;TV;ON
2021-07-05 19:04:54;REFRIGERATOR;OFF
2021-07-05 19:04:54;fridge operation;END
2021-07-05 20:09:26;fridge operation;START
2021-07-05 20:09:26;REFRIGERATOR;ON
2021-07-05 20:12:06;use a personal computer;START
2021-07-05 20:12:06;PC;ON
2021-07-05 20:23:26;REFRIGERATOR;OFF
2021-07-05 20:23:26;fridge operation;END
2021-07-05 20:43:31;PC;OFF
2021-07-05 20:43:31;use a personal computer;END
2021-07-05 20:51:33;TV;OFF
2021-07-05 20:51:34;TV;ON
2021-07-05 21:03:05;watching TV;START
2021-07-05 21:03:05;TV;ON
2021-07-05 21:13:55;TV;OFF
2021-07-05 21:13:55;watching TV;END
2021-07-05 21:21:06;fridge operation;START
2021-07-05 21:21:06;REFRIGERATOR;ON
2021-07-05 21:35:06;REFRIGERATOR;OFF
2021-07-05 21:35:06;fridge operation;END
2021-07-05 21:37:57;use a personal computer;START
2021-07-05 21:37:57;PC;ON
2021-07-05 22:07:36;fridge operation;START
2021-07-05 22:07:36;REFRIGERATOR;ON
2021-07-05 22:09:22;PC;OFF
2021-07-05 22:09:22;use a personal computer;END
2021-07-05 22:19:28;TV;OFF
2021-07-05 22:19:29;TV;ON
2021-07-05 22:21:20;use a personal computer;START
2021-07-05 22:21:20;PC;ON
2021-07-05 22:21:36;REFRIGERATOR;OFF
2021-07-05 22:21:36;fridge operation;END
2021-07-05 22:38:53;fridge operation;START
2021-07-05 22:38:53;REFRIGERATOR;ON
2021-07-05 22:42:12;TV;OFF
2021-07-05 22:42:12;watching TV;END
2021-07-05 22:52:45;PC;OFF
2021-07-05 22:52:45;use a personal computer;END
2021-07-05 22:52:53;REFRIGERATOR;OFF
2021-07-05 22:52:53;fridge operation;END
2021-07-06 00:07:38;fridge operation;START
2021-07-06 00:07:38;REFRIGERATOR;ON
2021-07-06 00:21:38;REFRIGERATOR;OFF
2021-07-06 00:21:38;fridge operation;END
2021-07-06 01:19:00;fridge operation;START
2021-07-06 01:19:00;REFRIGERATOR;ON
2021-07-06 01:33:00;REFRIGERATOR;OFF
2021-07-06 01:33:00;fridge operation;END
2021-07-06 02:27:26;fridge operation;START
2021-07-06 02:27:26;REFRIGERATOR;ON
2021-07-06 02:41:26;REFRIGERATOR;OFF
2021-07-06 02:41:26;fridge operation;END
2021-07-06 03:22:26;fridge operation;START
2021-07-06 03:22:26;REFRIGERATOR;ON
2021-07-06 03:36:26;REFRIGERATOR;OFF
2021-07-06 03:36:26;fridge operation;END
2021-07-06 04:13:49;fridge operation;START
2021-07-06 04:13:49;REFRIGERATOR;ON
2021-07-06 04:27:49;REFRIGERATOR;OFF
2021-07-06 04:27:49;fridge operation;END
2021-07-06 04:57:31;fridge operation;START
2021-07-06 04:57:31;REFRIGERATOR;ON
2021-07-06 05:11:31;REFRIGERATOR;OFF
2021-07-06 05:11:31;fridge operation;END
2021-07-06 05:36:14;fridge operation;START
2021-07-06 05:36:14;REFRIGERATOR;ON
2021-07-06 05:50:14;REFRIGERATOR;OFF
2021-07-06 05:50:14;fridge operation;END
2021-07-06 06:24:45;fridge operation;START
2021-07-06 06:24:45;REFRIGERATOR;ON
2021-07-06 06:38:45;REFRIGERATOR;OFF
2021-07-06 06:38:45;fridge operation;END
2021-07-06 07:00:00;dishwasher operation;START
2021-07-06 07:00:05;DISHWASHER;ON
2021-07-06 07:26:45;fridge operation;START
2021-07-06 07:26:45;REFRIGERATOR;ON
2021-07-06 07:40:45;REFRIGERATOR;OFF
2021-07-06 07:40:45;fridge operation;END
2021-07-06 08:07:21;DISHWASHER;OFF
2021-07-06 08:07:21;dishwasher operation;END
2021-07-06 08:30:34;fridge operation;START
2021-07-06 08:30:34;REFRIGERATOR;ON
2021-07-06 08:44:34;REFRIGERATOR;OFF
2021-07-06 08:44:34;fridge operation;END
2021-07-06 09:08:17;fridge operation;START
2021-07-06 09:08:17;REFRIGERATOR;ON
2021-07-06 09:22:17;REFRIGERATOR;OFF
2021-07-06 09:22:17;fridge operation;END
2021-07-06 09:47:05;fridge operation;START
2021-07-06 09:47:05;REFRIGERATOR;ON
2021-07-06 10:01:05;REFRIGERATOR;OFF
2021-07-06 10:01:05;fridge operation;END
2021-07-06 10:36:41;fridge operation;START
2021-07-06 10:36:41;REFRIGERATOR;ON
2021-07-06 10:50:41;REFRIGERATOR;OFF
2021-07-06 10:50:41;fridge operation;END
2021-07-06 11:41:15;fridge operation;START
2021-07-06 11:41:15;REFRIGERATOR;ON
2021-07-06 11:55:15;REFRIGERATOR;OFF
2021-07-06 11:55:15;fridge operation;END
2021-07-06 12:19:51;fridge operation;START
2021-07-06 12:19:51;REFRIGERATOR;ON
2021-07-06 12:33:51;REFRIGERATOR;OFF
2021-07-06 12:33:51;fridge operation;END
2021-07-06 13:37:04;fridge operation;START
2021-07-06 13:37:04;REFRIGERATOR;ON
2021-07-06 13:51:04;REFRIGERATOR;OFF
2021-07-06 13:51:04;fridge operation;END
2021-07-06 15:06:34;fridge operation;START
2021-07-06 15:06:34;REFRIGERATOR;ON
2021-07-06 15:14:17;watching TV;START
2021-07-06 15:14:17;TV;ON
2021-07-06 15:20:34;REFRIGERATOR;OFF
2021-07-06 15:20:34;fridge operation;END
2021-07-06 15:42:29;watching TV;START
2021-07-06 15:42:29;TV;ON
2021-07-06 16:04:54;TV;OFF
2021-07-06 16:04:55;TV;ON
2021-07-06 16:21:40;TV;OFF
2021-07-06 16:21:40;watching TV;END
2021-07-06 16:26:01;fridge operation;START
2021-07-06 16:26:01;REFRIGERATOR;ON
2021-07-06 16:40:01;REFRIGERATOR;OFF
2021-07-06 16:40:01;fridge operation;END
2021-07-06 17:18:59;TV;OFF
2021-07-06 17:18:59;watching TV;END
2021-07-06 17:25:05;fridge operation;START
2021-07-06 17:25:05;REFRIGERATOR;ON
2021-07-06 17:38:50;use a personal computer;START
2021-07-06 17:38:50;PC;ON
2021-07-06 17:39:05;REFRIGERATOR;OFF
2021-07-06 17:39:05;fridge operation;END
2021-07-06 18:10:15;PC;OFF
2021-07-06 18:10:15;use a personal computer;END
2021-07-06 18:17:17;watching TV;START
2021-07-06 18:17:17;TV;ON
2021-07-06 18:22:19;use a personal computer;START
2021-07-06 18:22:19;PC;ON
2021-07-06 18:28:36;fridge operation;START
2021-07-06 18:28:36;REFRIGERATOR;ON
2021-07-06 18:42:36;REFRIGERATOR;OFF
2021-07-06 18:42:36;fridge operation;END
2021-07-06 18:53:44;PC;OFF
2021-07-06 18:53:44;use a personal computer;END
2021-07-06 19:34:17;TV;OFF
2021-07-06 19:34:18;TV;ON
2021-07-06 19:36:44;fridge operation;START
2021-07-06 19:36:44;REFRIGERATOR;ON
2021-07-06 19:49:19;TV;OFF
2021-07-06 19:49:19;watching TV;END
2021-07-06 19:50:44;REFRIGERATOR;OFF
2021-07-06 19:50:44;fridge operation;END
2021-07-06 19:59:33;dishwasher operation;START
2021-07-06 19:59:39;DISHWASHER;ON
2021-07-06 20:06:35;use a personal computer;START
2021-07-06 20:06:35;PC;ON
2021-07-06 20:07:40;watching TV;START
2021-07-06 20:07:40;TV;ON
2021-07-06 20:38:00;PC;OFF
2021-07-06 20:38:00;use a personal computer;END
2021-07-06 21:05:11;fridge operation;START
2021-07-06 21:05:11;REFRIGERATOR;ON
2021-07-06 21:06:55;DISHWASHER;OFF
2021-07-06 21:06:55;dishwasher operation;END
2021-07-06 21:19:11;REFRIGERATOR;OFF
2021-07-06 21:19:11;fridge operation;END
2021-07-06 21:19:20;use a personal computer;START
2021-07-06 21:19:20;PC;ON
2021-07-06 21:50:45;PC;OFF
2021-07-06 21:50:45;use a personal computer;END
2021-07-06 21:53:32;fridge operation;START
2021-07-06 21:53:32;REFRIGERATOR;ON
2021-07-06 21:55:00;TV;OFF
2021-07-06 21:55:01;TV;ON
2021-07-06 22:07:32;REFRIGERATOR;OFF
2021-07-06 22:07:32;fridge operation;END
2021-07-06 22:19:34;TV;OFF
2021-07-06 22:19:34;watching TV;END
2021-07-06 22:32:11;fridge operation;START
2021-07-06 22:32:11;REFRIGERATOR;ON
2021-07-06 22:46:11;REFRIGERATOR;OFF
2021-07-06 22:46:11;fridge operation;END
2021-07-06 23:07:38;fridge operation;START
2021-07-06 23:07:38;REFRIGERATOR;ON
2021-07-06 23:21:38;REFRIGERATOR;OFF
2021-07-06 23:21:38;fridge operation;END
2021-07-07 00:05:35;fridge operation;START
2021-07-07 00:05:35;REFRIGERATOR;ON
2021-07-07 00:19:35;REFRIGERATOR;OFF
2021-07-07 00:19:35;fridge operation;END
2021-07-07 00:35:37;fridge operation;START
2021-07-07 00:35:37;REFRIGERATOR;ON
2021-07-07 00:49:37;REFRIGERATOR;OFF
2021-07-07 00:49:37;fridge operation;END
2021-07-07 01:24:15;fridge operation;START
2021-07-07 01:24:15;REFRIGERATOR;ON
2021-07-07 01:38:15;REFRIGERATOR;OFF
2021-07-07 01:38:15;fridge operation;END
2021-07-07 02:03:22;fridge operation;START
2021-07-07 02:03:22;REFRIGERATOR;ON
2021-07-07 02:17:22;REFRIGERATOR;OFF
2021-07-07 02:17:22;fridge operation;END
2021-07-07 02:53:18;fridge operation;START
2021-07-07 02:53:18;REFRIGERATOR;ON
2021-07-07 03:07:18;REFRIGERATOR;OFF
2021-07-07 03:07:18;fridge operation;END
2021-07-07 03:43:38;fridge operation;START
2021-07-07 03:43:38;REFRIGERATOR;ON
2021-07-07 03:57:38;REFRIGERATOR;OFF
2021-07-07 03:57:38;fridge operation;END
2021-07-07 04:32:20;fridge operation;START
2021-07-07 04:32:20;REFRIGERATOR;ON
2021-07-07 04:46:20;REFRIGERATOR;OFF
2021-07-07 04:46:20;fridge operation;END
2021-07-07 05:49:52;fridge operation;START
2021-07-07 05:49:52;REFRIGERATOR;ON
2021-07-07 06:03:52;REFRIGERATOR;OFF
2021-07-07 06:03:52;fridge operation;END
2021-07-07 06:23:20;fridge operation;START
2021-07-07 06:23:20;REFRIGERATOR;ON
2021-07-07 06:37:20;REFRIGERATOR;OFF
2021-07-07 06:37:20;fridge operation;END
2021-07-07 07:10:35;fridge operation;START
2021-07-07 07:10:35;REFRIGERATOR;ON
2021-07-07 07:24:35;REFRIGERATOR;OFF
2021-07-07 07:24:35;fridge operation;END
2021-07-07 07:46:35;fridge operation;START
2021-07-07 07:46:35;REFRIGERATOR;ON
2021-07-07 08:00:35;REFRIGERATOR;OFF
2021-07-07 08:00:35;fridge operation;END
2021-07-07 08:26:38;fridge operation;START
2021-07-07 08:26:38;REFRIGERATOR;ON
2021-07-07 08:40:38;REFRIGERATOR;OFF
2021-07-07 08:40:38;fridge operation;END
2021-07-07 09:19:19;fridge operation;START
2021-07-07 09:19:19;REFRIGERATOR;ON
2021-07-07 09:33:19;REFRIGERATOR;OFF
2021-07-07 09:33:19;fridge operation;END
2021-07-07 10:03:15;fridge operation;START
2021-07-07 10:03:15;REFRIGERATOR;ON
2021-07-07 10:17:15;REFRIGERATOR;OFF
2021-07-07 10:17:15;fridge operation;END
2021-07-07 10:49:09;fridge operation;START
2021-07-07 10:49:09;REFRIGERATOR;ON
2021-07-07 11:03:09;REFRIGERATOR;OFF
2021-07-07 11:03:09;fridge operation;END
2021-07-07 11:55:58;fridge operation;START
2021-07-07 11:55:58;REFRIGERATOR;ON
2021-07-07 12:09:58;REFRIGERATOR;OFF
2021-07-07 12:09:58;fridge operation;END
2021-07-07 12:52:53;fridge operation;START
2021-07-07 12:52:53;REFRIGERATOR;ON
2021-07-07 13:06:53;REFRIGERATOR;OFF
2021-07-07 13:06:53;fridge operation;END
2021-07-07 13:47:21;fridge operation;START
2021-07-07 13:47:21;REFRIGERATOR;ON
2021-07-07 14:01:21;REFRIGERATOR;OFF
2021-07-07 14:01:21;fridge operation;END
2021-07-07 14:22:38;fridge operation;START
2021-07-07 14:22:38;REFRIGERATOR;ON
2021-07-07 14:36:38;REFRIGERATOR;OFF
2021-07-07 14:36:38;fridge operation;END
2021-07-07 15:00:00;use a personal computer;START
2021-07-07 15:00:00;PC;ON
2021-07-07 15:25:52;watching TV;START
2021-07-07 15:25:52;TV;ON
2021-07-07 15:31:25;PC;OFF
2021-07-07 15:31:25;use a personal computer;END
2021-07-07 15:39:32;fridge operation;START
2021-07-07 15:39:32;REFRIGERATOR;ON
2021-07-07 15:43:45;watching TV;START
2021-07-07 15:43:45;TV;ON
2021-07-07 15:53:32;REFRIGERATOR;OFF
2021-07-07 15:53:32;fridge operation;END
2021-07-07 17:03:24;TV;OFF
2021-07-07 17:03:25;TV;ON
2021-07-07 17:07:45;TV;OFF
2021-07-07 17:07:46;TV;ON
2021-07-07 17:22:17;fridge operation;START
2021-07-07 17:22:17;REFRIGERATOR;ON
2021-07-07 17:24:57;TV;OFF
2021-07-07 17:24:57;watching TV;END
2021-07-07 17:27:23;TV;OFF
2021-07-07 17:27:23;watching TV;END
2021-07-07 17:36:17;REFRIGERATOR;OFF
2021-07-07 17:36:17;fridge operation;END
2021-07-07 17:40:59;use a personal computer;START
2021-07-07 17:40:59;PC;ON
2021-07-07 17:45:04;use a personal computer;START
2021-07-07 17:45:04;PC;ON
2021-07-07 18:12:24;PC;OFF
2021-07-07 18:12:24;use a personal computer;END
2021-07-07 18:16:29;PC;OFF
2021-07-07 18:16:29;use a personal computer;END
2021-07-07 18:24:56;use a personal computer;START
2021-07-07 18:24:56;PC;ON
2021-07-07 18:44:20;vacuuming;START
2021-07-07 18:44:20;VACUUMCLEANER;ON
2021-07-07 18:48:23;fridge operation;START
2021-07-07 18:48:23;REFRIGERATOR;ON
2021-07-07 18:56:20;VACUUMCLEANER;OFF
2021-07-07 18:56:20;vacuuming;END
2021-07-07 18:56:21;PC;OFF
2021-07-07 18:56:21;use a personal computer;END
2021-07-07 18:57:31;vacuuming;START
2021-07-07 18:57:31;VACUUMCLEANER;ON
2021-07-07 19:02:23;REFRIGERATOR;OFF
2021-07-07 19:02:23;fridge operation;END
2021-07-07 19:09:31;VACUUMCLEANER;OFF
2021-07-07 19:09:31;vacuuming;END
2021-07-07 19:42:38;fridge operation;START
2021-07-07 19:42:38;REFRIGERATOR;ON
2021-07-07 19:56:38;REFRIGERATOR;OFF
2021-07-07 19:56:38;fridge operation;END
2021-07-07 20:55:34;fridge operation;START
2021-07-07 20:55:34;REFRIGERATOR;ON
2021-07-07 21:09:34;REFRIGERATOR;OFF
2021-07-07 21:09:34;fridge operation;END
2021-07-07 22:01:04;fridge operation;START
2021-07-07 22:01:04;REFRIGERATOR;ON
2021-07-07 22:15:04;REFRIGERATOR;OFF
2021-07-07 22:15:04;fridge operation;END
