SCOPE,AGGREGATION LEVEL,YEAR,DISTRICT NUMBER,DISTRICT NAME,REGION,CHARTER STATUS,ALL ENROLLMENT,AT RISK,BILINGUAL,DYSLEXIC,ECONOMICALLY DISADVANTAGED,EMERGENT BILINGUAL/ENGLISH LEARNER,ESL,FOSTER CARE,GIFTED & TALENTED,HOMELESS,MILITARY CONNECTED,SPECIAL EDUCATION,TITLE I
STATE,DISTRICT,2020-2021,7906,POTEET ISD,20,TRADITIONAL ISD/CSD,1603,1005,105,129,974,119,60,0,81,24,-999,188,1603
STATE,DISTRICT,2020-2021,247904,POTH ISD,20,TRADITIONAL ISD/CSD,846,271,0,31,293,63,60,-999,75,-999,-999,105,419
STATE,DISTRICT,2020-2021,91913,POTTSBORO ISD,10,TRADITIONAL ISD/CSD,1403,368,0,129,549,19,19,-999,65,11,-999,149,535
STATE,DISTRICT,2020-2021,28906,PRAIRIE LEA ISD,13,TRADITIONAL ISD/CSD,221,43,0,-999,152,25,24,0,12,0,0,23,220
STATE,DISTRICT,2020-2021,169909,PRAIRIE VALLEY ISD,9,TRADITIONAL ISD/CSD,152,49,0,-999,102,0,0,0,-999,-999,-999,19,61
STATE,DISTRICT,2020-2021,139912,PRAIRILAND ISD,8,TRADITIONAL ISD/CSD,1036,344,0,105,524,27,27,-999,61,-999,16,109,1036
STATE,DISTRICT,2020-2021,72801,PREMIER HIGH SCHOOLS,11,OPEN ENROLLMENT CHARTER,6332,5843,0,211,3828,698,417,26,0,75,61,844,4481
STATE,DISTRICT,2020-2021,125905,PREMONT ISD,2,TRADITIONAL ISD/CSD,702,316,0,43,659,48,45,0,33,0,-999,126,702
STATE,DISTRICT,2020-2021,189902,PRESIDIO ISD,18,TRADITIONAL ISD/CSD,1058,666,330,0,989,566,232,0,126,0,0,75,1058
STATE,DISTRICT,2020-2021,167904,PRIDDY ISD,12,TRADITIONAL ISD/CSD,116,26,0,-999,68,0,0,0,-999,-999,-999,12,115
STATE,DISTRICT,2020-2021,43911,PRINCETON ISD,10,TRADITIONAL ISD/CSD,5818,2343,378,349,2962,1099,622,23,317,21,18,760,2611
STATE,DISTRICT,2020-2021,98903,PRINGLE-MORSE CISD,16,TRADITIONAL ISD/CSD,113,68,0,-999,80,37,37,0,-999,-999,0,-999,113
STATE,DISTRICT,2020-2021,14803,PRIORITY CHARTER SCHOOLS,12,OPEN ENROLLMENT CHARTER,846,366,0,55,428,38,14,-999,46,-999,68,120,845
STATE,DISTRICT,2020-2021,108910,PROGRESO ISD,1,TRADITIONAL ISD/CSD,1533,959,497,-999,1532,843,342,-999,185,0,15,126,1533
STATE,DISTRICT,2020-2021,15839,PROMESA ACADEMY CHARTER SCHOOL,20,OPEN ENROLLMENT CHARTER,196,22,0,0,171,10,10,-999,0,-999,-999,15,0
STATE,DISTRICT,2020-2021,227824,PROMESA PUBLIC SCHOOLS,13,OPEN ENROLLMENT CHARTER,1010,584,139,14,920,336,195,0,0,-999,0,88,0
STATE,DISTRICT,2020-2021,101853,PROMISE COMMUNITY SCHOOL,4,OPEN ENROLLMENT CHARTER,1556,1061,324,-999,1534,910,497,0,0,-999,-999,156,1556
STATE,DISTRICT,2020-2021,43912,PROSPER ISD,10,TRADITIONAL ISD/CSD,19138,4017,279,840,1623,1203,884,36,1879,20,333,2056,3235
STATE,DISTRICT,2020-2021,99903,QUANAH ISD,9,TRADITIONAL ISD/CSD,528,214,0,32,400,13,13,-999,16,18,-999,94,528
STATE,DISTRICT,2020-2021,34907,QUEEN CITY ISD,8,TRADITIONAL ISD/CSD,959,488,0,98,557,-999,-999,0,71,41,-999,138,959
STATE,DISTRICT,2020-2021,116908,QUINLAN ISD,10,TRADITIONAL ISD/CSD,2592,1272,35,133,1766,383,159,23,93,49,23,375,689
STATE,DISTRICT,2020-2021,250904,QUITMAN ISD,7,TRADITIONAL ISD/CSD,1130,403,0,92,794,61,60,-999,63,16,-999,159,1129
STATE,DISTRICT,2020-2021,190903,RAINS ISD,7,TRADITIONAL ISD/CSD,1709,891,0,197,1059,112,106,17,117,24,132,218,1709
STATE,DISTRICT,2020-2021,54903,RALLS ISD,17,TRADITIONAL ISD/CSD,462,274,0,37,387,17,17,-999,-999,0,0,47,462
STATE,DISTRICT,2020-2021,66005,RAMIREZ CSD,2,TRADITIONAL ISD/CSD,44,30,0,-999,43,-999,-999,0,-999,0,0,-999,44
STATE,DISTRICT,2020-2021,234801,RANCH ACADEMY,7,OPEN ENROLLMENT CHARTER,61,56,0,-999,33,0,0,0,0,12,0,15,61
STATE,DISTRICT,2020-2021,15906,RANDOLPH FIELD ISD,20,TRADITIONAL ISD/CSD,1441,251,0,49,57,-999,-999,0,142,-999,1118,149,42
STATE,DISTRICT,2020-2021,67907,RANGER ISD,14,TRADITIONAL ISD/CSD,351,154,0,48,259,12,-999,0,19,-999,0,71,171
STATE,DISTRICT,2020-2021,231902,RANKIN ISD,18,TRADITIONAL ISD/CSD,289,130,0,16,125,26,25,0,-999,-999,0,31,288
STATE,DISTRICT,2020-2021,161802,RAPOPORT ACADEMY PUBLIC SCHOOL,12,OPEN ENROLLMENT CHARTER,821,488,0,73,576,71,63,-999,0,31,44,127,821
STATE,DISTRICT,2020-2021,101806,RAUL YZAGUIRRE SCHOOLS FOR SUCCESS,4,OPEN ENROLLMENT CHARTER,1335,913,449,14,1268,870,409,0,50,0,0,93,1333
STATE,DISTRICT,2020-2021,236801,RAVEN SCHOOL,6,OPEN ENROLLMENT CHARTER,39,39,0,0,39,-999,-999,25,0,0,0,16,39
STATE,DISTRICT,2020-2021,245903,RAYMONDVILLE ISD,1,TRADITIONAL ISD/CSD,2080,1141,0,30,1854,154,141,15,163,34,21,293,2080
STATE,DISTRICT,2020-2021,192901,REAGAN COUNTY ISD,18,TRADITIONAL ISD/CSD,837,516,0,56,558,132,128,-999,41,41,15,93,587
STATE,DISTRICT,2020-2021,19911,RED LICK ISD,8,TRADITIONAL ISD/CSD,518,34,0,55,55,-999,-999,0,36,-999,-999,31,143
STATE,DISTRICT,2020-2021,70911,RED OAK ISD,10,TRADITIONAL ISD/CSD,6001,2804,191,437,2870,745,468,66,412,62,32,762,2522
STATE,DISTRICT,2020-2021,19906,REDWATER ISD,8,TRADITIONAL ISD/CSD,1107,384,0,142,454,-999,-999,0,97,12,85,114,1107
STATE,DISTRICT,2020-2021,196903,REFUGIO ISD,3,TRADITIONAL ISD/CSD,682,381,0,55,443,37,37,-999,15,-999,0,92,681
STATE,DISTRICT,2020-2021,101876,REVE PREPARATORY CHARTER SCHOOL,4,OPEN ENROLLMENT CHARTER,120,75,0,0,75,34,33,0,0,0,0,-999,120
STATE,DISTRICT,2020-2021,137902,RICARDO ISD,2,TRADITIONAL ISD/CSD,654,260,0,12,353,21,21,0,39,-999,16,62,654
STATE,DISTRICT,2020-2021,45903,RICE CISD,3,TRADITIONAL ISD/CSD,1289,669,0,51,987,103,103,0,50,37,16,149,1289
STATE,DISTRICT,2020-2021,175911,RICE ISD,12,TRADITIONAL ISD/CSD,969,363,0,56,644,174,171,0,80,12,34,96,674
STATE,DISTRICT,2020-2021,14801,RICHARD MILBURN ALTER HIGH SCHOOL,20,OPEN ENROLLMENT CHARTER,1861,1807,0,49,1313,196,195,-999,0,22,-999,225,1861
STATE,DISTRICT,2020-2021,93905,RICHARDS ISD,6,TRADITIONAL ISD/CSD,182,61,0,14,97,0,0,0,0,0,0,20,182
STATE,DISTRICT,2020-2021,57916,RICHARDSON ISD,10,TRADITIONAL ISD/CSD,37787,19565,2654,2983,20980,10361,6932,162,3858,254,412,4951,19372
STATE,DISTRICT,2020-2021,57840,RICHLAND COLLEGIATE HIGH SCHOOL,10,OPEN ENROLLMENT CHARTER,498,70,0,-999,57,39,36,0,0,0,0,-999,0
STATE,DISTRICT,2020-2021,206902,RICHLAND SPRINGS ISD,15,TRADITIONAL ISD/CSD,112,17,0,-999,72,-999,-999,-999,-999,0,-999,18,112
STATE,DISTRICT,2020-2021,161912,RIESEL ISD,12,TRADITIONAL ISD/CSD,648,390,0,67,302,15,-999,-999,86,18,50,83,647
STATE,DISTRICT,2020-2021,214901,RIO GRANDE CITY CISD,1,TRADITIONAL ISD/CSD,9997,8010,4049,489,9404,7749,2672,13,1981,11,23,1044,9997
STATE,DISTRICT,2020-2021,31911,RIO HONDO ISD,1,TRADITIONAL ISD/CSD,1731,1011,107,56,1573,206,45,-999,80,15,16,224,1729
STATE,DISTRICT,2020-2021,126907,RIO VISTA ISD,11,TRADITIONAL ISD/CSD,770,150,0,59,421,35,33,0,83,16,56,84,770
STATE,DISTRICT,2020-2021,152802,RISE ACADEMY,17,OPEN ENROLLMENT CHARTER,277,77,0,0,240,-999,0,0,0,0,-999,39,277
STATE,DISTRICT,2020-2021,67908,RISING STAR ISD,14,TRADITIONAL ISD/CSD,186,56,0,-999,127,-999,-999,-999,-999,-999,-999,20,98
STATE,DISTRICT,2020-2021,188902,RIVER ROAD ISD,16,TRADITIONAL ISD/CSD,1272,585,0,81,786,55,51,10,48,31,70,200,546
STATE,DISTRICT,2020-2021,194903,RIVERCREST ISD,8,TRADITIONAL ISD/CSD,657,250,0,55,399,40,33,-999,62,-999,-999,67,321
STATE,DISTRICT,2020-2021,137903,RIVIERA ISD,2,TRADITIONAL ISD/CSD,435,158,0,18,306,12,12,0,17,0,42,35,435
STATE,DISTRICT,2020-2021,41902,ROBERT LEE ISD,15,TRADITIONAL ISD/CSD,258,111,0,-999,173,-999,-999,-999,-999,-999,-999,36,252
STATE,DISTRICT,2020-2021,161922,ROBINSON ISD,12,TRADITIONAL ISD/CSD,2402,770,0,211,867,55,54,-999,103,-999,158,289,2402
STATE,DISTRICT,2020-2021,178909,ROBSTOWN ISD,2,TRADITIONAL ISD/CSD,2601,1603,0,45,2275,95,76,-999,216,16,11,309,2601
STATE,DISTRICT,2020-2021,76903,ROBY CISD,14,TRADITIONAL ISD/CSD,314,105,0,25,152,10,10,0,15,-999,-999,40,313
STATE,DISTRICT,2020-2021,160904,ROCHELLE ISD,15,TRADITIONAL ISD/CSD,195,98,0,31,116,0,0,10,11,-999,-999,21,195
STATE,DISTRICT,2020-2021,166904,ROCKDALE ISD,6,TRADITIONAL ISD/CSD,1453,661,0,51,1021,66,63,-999,56,21,10,132,1453
STATE,DISTRICT,2020-2021,69901,ROCKSPRINGS ISD,15,TRADITIONAL ISD/CSD,270,136,0,13,188,14,14,0,12,0,-999,42,270
STATE,DISTRICT,2020-2021,199901,ROCKWALL ISD,10,TRADITIONAL ISD/CSD,16987,5222,401,1460,4128,1466,850,63,1332,11,362,1939,3012
STATE,DISTRICT,2020-2021,14907,ROGERS ISD,12,TRADITIONAL ISD/CSD,892,411,0,82,425,59,53,-999,73,-999,32,87,404
STATE,DISTRICT,2020-2021,214903,ROMA ISD,1,TRADITIONAL ISD/CSD,6060,5099,2632,50,5178,4834,2193,-999,587,0,0,518,6060
STATE,DISTRICT,2020-2021,152908,ROOSEVELT ISD,17,TRADITIONAL ISD/CSD,1014,680,0,46,741,42,42,65,50,24,-999,133,723
STATE,DISTRICT,2020-2021,110905,ROPES ISD,17,TRADITIONAL ISD/CSD,475,151,0,32,192,-999,-999,0,37,-999,-999,36,475
STATE,DISTRICT,2020-2021,177901,ROSCOE COLLEGIATE ISD,14,TRADITIONAL ISD/CSD,681,296,0,36,302,62,62,-999,27,-999,0,69,359
STATE,DISTRICT,2020-2021,73905,ROSEBUD-LOTT ISD,12,TRADITIONAL ISD/CSD,689,338,0,40,450,39,35,15,51,-999,10,99,689
STATE,DISTRICT,2020-2021,76904,ROTAN ISD,14,TRADITIONAL ISD/CSD,239,52,0,11,156,-999,-999,0,19,17,-999,30,239
STATE,DISTRICT,2020-2021,246909,ROUND ROCK ISD,13,TRADITIONAL ISD/CSD,48302,16992,1761,2460,11395,5637,3077,105,5930,443,1038,5245,10053
STATE,DISTRICT,2020-2021,75908,ROUND TOP-CARMINE ISD,13,TRADITIONAL ISD/CSD,236,62,0,-999,94,27,27,0,-999,-999,13,21,16
STATE,DISTRICT,2020-2021,237905,ROYAL ISD,4,TRADITIONAL ISD/CSD,2476,1827,398,23,1860,1131,456,-999,61,-999,-999,247,2476
STATE,DISTRICT,2020-2021,199902,ROYSE CITY ISD,10,TRADITIONAL ISD/CSD,6886,2444,224,488,2669,769,496,30,499,-999,333,875,3121
STATE,DISTRICT,2020-2021,104903,RULE ISD,14,TRADITIONAL ISD/CSD,141,115,0,16,118,-999,-999,0,-999,-999,0,21,141
STATE,DISTRICT,2020-2021,128903,RUNGE ISD,3,TRADITIONAL ISD/CSD,229,143,0,-999,194,-999,-999,0,18,11,-999,37,229
STATE,DISTRICT,2020-2021,37907,RUSK ISD,7,TRADITIONAL ISD/CSD,1969,1013,0,103,1244,151,148,11,108,13,11,255,1378
STATE,DISTRICT,2020-2021,91914,S AND S CISD,10,TRADITIONAL ISD/CSD,985,412,0,72,442,40,40,11,38,-999,43,140,367
STATE,DISTRICT,2020-2021,232902,SABINAL ISD,20,TRADITIONAL ISD/CSD,426,208,0,50,275,21,21,0,36,-999,11,79,426
STATE,DISTRICT,2020-2021,92906,SABINE ISD,7,TRADITIONAL ISD/CSD,1521,487,0,114,756,160,163,11,121,0,-999,198,1521
STATE,DISTRICT,2020-2021,123913,SABINE PASS ISD,5,TRADITIONAL ISD/CSD,388,25,0,-999,204,-999,-999,0,-999,17,-999,-999,388
STATE,DISTRICT,2020-2021,169911,SAINT JO ISD,9,TRADITIONAL ISD/CSD,319,101,0,14,155,0,0,0,30,-999,19,40,319
STATE,DISTRICT,2020-2021,14908,SALADO ISD,12,TRADITIONAL ISD/CSD,2105,510,0,108,528,102,93,12,141,-999,544,180,954
STATE,DISTRICT,2020-2021,112909,SALTILLO ISD,8,TRADITIONAL ISD/CSD,255,95,0,-999,165,33,33,-999,-999,-999,0,42,255
STATE,DISTRICT,2020-2021,236802,SAM HOUSTON STATE UNIVERSITY CHART,6,OPEN ENROLLMENT CHARTER,400,91,0,16,83,23,20,-999,25,0,10,33,0
STATE,DISTRICT,2020-2021,74917,SAM RAYBURN ISD,10,TRADITIONAL ISD/CSD,522,48,0,35,237,19,19,-999,13,-999,-999,63,284
STATE,DISTRICT,2020-2021,226903,SAN ANGELO ISD,15,TRADITIONAL ISD/CSD,14100,7042,55,212,7779,690,262,96,570,150,849,1622,9891
STATE,DISTRICT,2020-2021,15907,SAN ANTONIO ISD,20,TRADITIONAL ISD/CSD,45802,30098,6622,1774,40134,9621,2817,124,3401,620,844,6003,45007
STATE,DISTRICT,2020-2021,15840,SAN ANTONIO PREPARATORY CHARTER SC,20,OPEN ENROLLMENT CHARTER,216,109,0,0,140,0,0,0,0,0,0,27,0
STATE,DISTRICT,2020-2021,203901,SAN AUGUSTINE ISD,7,TRADITIONAL ISD/CSD,687,508,0,35,603,90,82,-999,25,0,-999,114,687
STATE,DISTRICT,2020-2021,31912,SAN BENITO CISD,1,TRADITIONAL ISD/CSD,9728,6169,1221,245,8609,2272,873,50,392,101,77,1059,9625
STATE,DISTRICT,2020-2021,66902,SAN DIEGO ISD,2,TRADITIONAL ISD/CSD,1488,854,0,64,1302,23,20,0,92,11,52,211,1487
STATE,DISTRICT,2020-2021,71904,SAN ELIZARIO ISD,19,TRADITIONAL ISD/CSD,3191,2385,1007,58,2901,1824,552,-999,213,83,75,448,3191
STATE,DISTRICT,2020-2021,233901,SAN FELIPE-DEL RIO CISD,15,TRADITIONAL ISD/CSD,9874,7089,966,374,7035,1705,398,-999,815,45,346,1292,9754
STATE,DISTRICT,2020-2021,214902,SAN ISIDRO ISD,1,TRADITIONAL ISD/CSD,197,42,0,-999,196,36,36,0,-999,0,-999,31,197
STATE,DISTRICT,2020-2021,105902,SAN MARCOS CISD,13,TRADITIONAL ISD/CSD,8013,4020,706,303,5969,957,397,46,998,96,38,1148,5588
STATE,DISTRICT,2020-2021,245904,SAN PERLITA ISD,1,TRADITIONAL ISD/CSD,232,85,0,-999,203,31,30,0,-999,0,-999,23,232
STATE,DISTRICT,2020-2021,206901,SAN SABA ISD,15,TRADITIONAL ISD/CSD,722,341,0,64,530,144,120,-999,57,-999,14,87,722
STATE,DISTRICT,2020-2021,22903,SAN VICENTE ISD,18,TRADITIONAL ISD/CSD,<10,0,0,-999,0,0,0,0,0,0,0,-999,0
STATE,DISTRICT,2020-2021,58909,SANDS CISD,17,TRADITIONAL ISD/CSD,263,118,0,13,161,32,32,-999,28,0,-999,30,263
STATE,DISTRICT,2020-2021,117903,SANFORD-FRITCH ISD,16,TRADITIONAL ISD/CSD,685,341,0,33,297,-999,-999,-999,31,11,10,96,315
STATE,DISTRICT,2020-2021,61908,SANGER ISD,11,TRADITIONAL ISD/CSD,2569,810,16,176,1061,234,65,-999,122,80,147,356,2569
STATE,DISTRICT,2020-2021,42903,SANTA ANNA ISD,15,TRADITIONAL ISD/CSD,265,77,0,28,257,0,0,-999,23,14,23,28,265
STATE,DISTRICT,2020-2021,84909,SANTA FE ISD,4,TRADITIONAL ISD/CSD,4343,1979,0,190,2153,225,186,16,183,66,53,546,3047
STATE,DISTRICT,2020-2021,137904,SANTA GERTRUDIS ISD,2,TRADITIONAL ISD/CSD,779,156,0,21,316,-999,0,0,142,0,28,50,779
STATE,DISTRICT,2020-2021,31913,SANTA MARIA ISD,1,TRADITIONAL ISD/CSD,604,395,122,-999,595,233,104,0,79,0,-999,53,604
STATE,DISTRICT,2020-2021,31914,SANTA ROSA ISD,1,TRADITIONAL ISD/CSD,935,645,91,15,829,181,61,11,32,0,21,154,935
STATE,DISTRICT,2020-2021,182904,SANTO ISD,11,TRADITIONAL ISD/CSD,453,153,0,30,198,16,16,-999,50,-999,20,46,212
STATE,DISTRICT,2020-2021,74911,SAVOY ISD,10,TRADITIONAL ISD/CSD,303,98,0,11,130,-999,-999,0,27,13,-999,33,303
STATE,DISTRICT,2020-2021,94902,SCHERTZ-CIBOLO-U CITY ISD,20,TRADITIONAL ISD/CSD,15673,5012,290,956,4429,547,307,51,1045,55,5842,2046,2170
STATE,DISTRICT,2020-2021,207901,SCHLEICHER ISD,15,TRADITIONAL ISD/CSD,521,229,0,24,365,54,54,-999,29,13,23,37,521
STATE,DISTRICT,2020-2021,15806,SCHOOL OF EXCELLENCE IN EDUCATION,20,OPEN ENROLLMENT CHARTER,354,276,14,10,329,77,17,-999,0,-999,-999,32,354
STATE,DISTRICT,2020-2021,15827,SCHOOL OF SCIENCE AND TECHNOLOGY,20,OPEN ENROLLMENT CHARTER,3274,836,0,110,1994,646,162,-999,242,21,-999,294,2950
STATE,DISTRICT,2020-2021,15831,SCHOOL OF SCIENCE AND TECHNOLOGY D,20,OPEN ENROLLMENT CHARTER,4805,1105,0,134,2777,804,511,-999,373,22,49,407,4407
STATE,DISTRICT,2020-2021,75903,SCHULENBURG ISD,13,TRADITIONAL ISD/CSD,696,229,0,51,437,85,84,0,55,10,-999,110,696
STATE,DISTRICT,2020-2021,129910,SCURRY-ROSSER ISD,10,TRADITIONAL ISD/CSD,1073,365,0,75,427,74,73,-999,82,24,-999,141,299
STATE,DISTRICT,2020-2021,83901,SEAGRAVES ISD,17,TRADITIONAL ISD/CSD,510,318,0,16,400,120,117,0,37,-999,-999,31,510
STATE,DISTRICT,2020-2021,8902,SEALY ISD,6,TRADITIONAL ISD/CSD,2814,1371,235,222,1674,460,157,-999,146,21,38,363,1315
STATE,DISTRICT,2020-2021,178808,SEASHORE CHARTER SCHOOLS,2,OPEN ENROLLMENT CHARTER,499,111,0,38,-999,10,-999,0,36,0,66,37,0
STATE,DISTRICT,2020-2021,94901,SEGUIN ISD,20,TRADITIONAL ISD/CSD,6899,3874,426,266,4647,802,322,25,470,81,82,932,3307
STATE,DISTRICT,2020-2021,83903,SEMINOLE ISD,17,TRADITIONAL ISD/CSD,2928,1541,102,152,1676,501,259,-999,114,21,-999,301,2928
STATE,DISTRICT,2020-2021,101802,SER-NINOS CHARTER SCHOOL,4,OPEN ENROLLMENT CHARTER,1095,988,1076,-999,1059,971,0,0,0,0,0,75,1095
STATE,DISTRICT,2020-2021,12901,SEYMOUR ISD,9,TRADITIONAL ISD/CSD,621,259,0,49,356,-999,-999,-999,19,-999,0,89,621
STATE,DISTRICT,2020-2021,152909,SHALLOWATER ISD,17,TRADITIONAL ISD/CSD,1682,641,0,142,625,60,60,-999,123,14,38,133,692
STATE,DISTRICT,2020-2021,242902,SHAMROCK ISD,16,TRADITIONAL ISD/CSD,407,156,0,30,238,22,19,0,-999,0,-999,65,407
STATE,DISTRICT,2020-2021,108911,SHARYLAND ISD,1,TRADITIONAL ISD/CSD,9765,5342,1942,443,6277,2918,943,13,998,55,105,825,9765
STATE,DISTRICT,2020-2021,210903,SHELBYVILLE ISD,7,TRADITIONAL ISD/CSD,770,307,0,37,490,49,49,0,36,0,-999,106,770
STATE,DISTRICT,2020-2021,101924,SHELDON ISD,4,TRADITIONAL ISD/CSD,10206,7051,2021,288,8225,3326,963,27,535,32,84,940,5166
STATE,DISTRICT,2020-2021,204904,SHEPHERD ISD,6,TRADITIONAL ISD/CSD,1930,1211,59,83,1292,363,96,-999,111,92,64,220,1391
STATE,DISTRICT,2020-2021,91906,SHERMAN ISD,10,TRADITIONAL ISD/CSD,7503,4734,570,482,5614,1866,1107,-999,813,229,-999,1046,7116
STATE,DISTRICT,2020-2021,143903,SHINER ISD,3,TRADITIONAL ISD/CSD,702,85,0,29,193,12,-999,0,12,0,-999,90,700
STATE,DISTRICT,2020-2021,47905,SIDNEY ISD,14,TRADITIONAL ISD/CSD,142,53,0,-999,96,0,0,-999,10,11,0,17,142
STATE,DISTRICT,2020-2021,115902,SIERRA BLANCA ISD,19,TRADITIONAL ISD/CSD,129,43,0,-999,104,-999,-999,0,0,0,0,26,129
STATE,DISTRICT,2020-2021,100904,SILSBEE ISD,5,TRADITIONAL ISD/CSD,2743,1582,0,165,1716,57,56,34,114,130,50,480,1968
STATE,DISTRICT,2020-2021,23902,SILVERTON ISD,16,TRADITIONAL ISD/CSD,188,48,0,11,90,15,14,0,18,-999,0,20,188
STATE,DISTRICT,2020-2021,19909,SIMMS ISD,8,TRADITIONAL ISD/CSD,483,39,0,28,229,-999,-999,0,29,-999,-999,65,483
STATE,DISTRICT,2020-2021,205906,SINTON ISD,2,TRADITIONAL ISD/CSD,2074,1086,0,120,1418,26,23,-999,119,-999,-999,281,2072
STATE,DISTRICT,2020-2021,49909,SIVELLS BEND ISD,11,TRADITIONAL ISD/CSD,49,31,0,-999,29,0,0,0,0,0,0,-999,49
STATE,DISTRICT,2020-2021,13905,SKIDMORE-TYNAN ISD,2,TRADITIONAL ISD/CSD,806,376,0,30,468,17,10,-999,55,13,53,98,804
STATE,DISTRICT,2020-2021,152903,SLATON ISD,17,TRADITIONAL ISD/CSD,1326,590,0,64,947,59,50,-999,101,12,32,230,1326
STATE,DISTRICT,2020-2021,249908,SLIDELL ISD,11,TRADITIONAL ISD/CSD,344,112,0,20,139,39,39,0,16,0,-999,37,344
STATE,DISTRICT,2020-2021,1909,SLOCUM ISD,7,TRADITIONAL ISD/CSD,366,112,0,25,152,-999,-999,-999,12,10,-999,51,366
STATE,DISTRICT,2020-2021,11904,SMITHVILLE ISD,13,TRADITIONAL ISD/CSD,1753,585,0,93,989,143,140,-999,125,13,89,223,1749
STATE,DISTRICT,2020-2021,110906,SMYER ISD,17,TRADITIONAL ISD/CSD,412,169,0,41,234,10,10,-999,34,22,-999,53,412
STATE,DISTRICT,2020-2021,26903,SNOOK ISD,6,TRADITIONAL ISD/CSD,489,214,0,30,340,57,57,-999,32,0,-999,64,489
STATE,DISTRICT,2020-2021,208902,SNYDER ISD,14,TRADITIONAL ISD/CSD,2610,1390,155,58,1745,274,109,13,125,25,-999,297,1309
STATE,DISTRICT,2020-2021,71909,SOCORRO ISD,19,TRADITIONAL ISD/CSD,47061,23008,7252,461,32799,12031,4550,93,2937,286,5337,5475,47061
STATE,DISTRICT,2020-2021,15909,SOMERSET ISD,20,TRADITIONAL ISD/CSD,4021,2432,428,169,3554,807,321,28,180,16,27,434,3873
STATE,DISTRICT,2020-2021,26902,SOMERVILLE ISD,6,TRADITIONAL ISD/CSD,518,308,0,12,369,47,-999,0,15,0,0,58,334
STATE,DISTRICT,2020-2021,218901,SONORA ISD,15,TRADITIONAL ISD/CSD,699,387,0,25,390,110,109,-999,-999,-999,-999,68,699
STATE,DISTRICT,2020-2021,15908,SOUTH SAN ANTONIO ISD,20,TRADITIONAL ISD/CSD,8267,6428,751,242,7609,1552,735,52,526,176,38,973,8267
STATE,DISTRICT,2020-2021,31916,SOUTH TEXAS ISD,1,TRADITIONAL ISD/CSD,4194,921,0,93,2003,334,327,-999,657,10,18,140,4194
STATE,DISTRICT,2020-2021,85903,SOUTHLAND ISD,17,TRADITIONAL ISD/CSD,117,56,0,-999,83,0,0,0,-999,0,-999,10,117
STATE,DISTRICT,2020-2021,15917,SOUTHSIDE ISD,20,TRADITIONAL ISD/CSD,5595,3978,704,339,4865,1040,374,100,452,68,37,847,5595
STATE,DISTRICT,2020-2021,15912,SOUTHWEST ISD,20,TRADITIONAL ISD/CSD,13474,9835,1240,687,11128,2405,1160,81,1413,320,485,2141,13474
STATE,DISTRICT,2020-2021,15807,SOUTHWEST PREPARATORY SCHOOL,20,OPEN ENROLLMENT CHARTER,850,722,0,31,711,93,80,-999,30,24,10,53,850
STATE,DISTRICT,2020-2021,101838,SOUTHWEST SCHOOL,4,OPEN ENROLLMENT CHARTER,1703,1485,329,-999,1537,1219,659,30,0,-999,-999,181,1556
STATE,DISTRICT,2020-2021,98904,SPEARMAN ISD,16,TRADITIONAL ISD/CSD,812,407,0,28,474,174,40,0,40,17,0,67,548
STATE,DISTRICT,2020-2021,170907,SPLENDORA ISD,6,TRADITIONAL ISD/CSD,4170,2564,271,166,2798,849,316,-999,274,59,42,498,4170
STATE,DISTRICT,2020-2021,101920,SPRING BRANCH ISD,4,TRADITIONAL ISD/CSD,33288,17749,5593,1509,18965,12106,5448,21,3595,280,17,3392,16460
STATE,DISTRICT,2020-2021,117907,SPRING CREEK ISD,16,TRADITIONAL ISD/CSD,106,40,0,12,46,-999,-999,0,-999,0,-999,16,106
STATE,DISTRICT,2020-2021,92907,SPRING HILL ISD,7,TRADITIONAL ISD/CSD,2006,564,0,57,853,99,99,11,117,-999,32,218,923
STATE,DISTRICT,2020-2021,101919,SPRING ISD,4,TRADITIONAL ISD/CSD,33567,19587,4644,510,29363,9384,4309,155,2216,152,914,3448,23834
STATE,DISTRICT,2020-2021,140907,SPRINGLAKE-EARTH ISD,17,TRADITIONAL ISD/CSD,306,160,0,14,215,57,57,0,19,-999,-999,39,306
STATE,DISTRICT,2020-2021,184902,SPRINGTOWN ISD,11,TRADITIONAL ISD/CSD,3619,1998,26,196,1760,262,136,33,145,25,315,437,1963
STATE,DISTRICT,2020-2021,63903,SPUR ISD,17,TRADITIONAL ISD/CSD,240,96,0,10,122,-999,-999,0,13,12,0,51,240
STATE,DISTRICT,2020-2021,229905,SPURGER ISD,5,TRADITIONAL ISD/CSD,358,164,0,11,207,10,0,0,-999,-999,-999,54,356
STATE,DISTRICT,2020-2021,57836,ST ANTHONY SCHOOL,10,OPEN ENROLLMENT CHARTER,327,83,0,-999,275,0,0,0,22,0,0,30,327
STATE,DISTRICT,2020-2021,13801,ST MARY'S ACADEMY CHARTER SCHOOL,2,OPEN ENROLLMENT CHARTER,391,266,0,-999,304,10,10,-999,33,-999,-999,40,391
STATE,DISTRICT,2020-2021,79910,STAFFORD MSD,4,TRADITIONAL ISD/CSD,3316,1426,245,29,2326,740,354,-999,157,13,47,277,3313
