Time;Source;Event
2021-07-03 14:28:09;fridge operation;END
2021-07-03 14:31:21;PC;OFF
2021-07-03 14:31:21;use a personal computer;END
2021-07-03 15:19:06;fridge operation;START
2021-07-03 15:19:06;REFRIGERATOR;ON
2021-07-03 15:33:06;REFRIGERATOR;OFF
2021-07-03 15:33:06;fridge operation;END
2021-07-03 16:06:45;TV;OFF
2021-07-03 16:06:46;TV;ON
2021-07-03 16:07:22;washing a load of laundry;START
2021-07-03 16:07:32;WASHINGMACHINE;ON
2021-07-03 16:18:03;fridge operation;START
2021-07-03 16:18:03;REFRIGERATOR;ON
2021-07-03 16:32:03;REFRIGERATOR;OFF
2021-07-03 16:32:03;fridge operation;END
2021-07-03 16:34:24;TV;OFF
2021-07-03 16:34:24;watching TV;END
2021-07-03 17:09:44;fridge operation;START
2021-07-03 17:09:44;REFRIGERATOR;ON
2021-07-03 17:23:44;REFRIGERATOR;OFF
2021-07-03 17:23:44;fridge operation;END
2021-07-03 18:13:24;fridge operation;START
2021-07-03 18:13:24;REFRIGERATOR;ON
2021-07-03 18:27:24;REFRIGERATOR;OFF
2021-07-03 18:27:24;fridge operation;END
2021-07-03 19:05:23;fridge operation;START
2021-07-03 19:05:23;REFRIGERATOR;ON
2021-07-03 19:13:31;use a personal computer;START
2021-07-03 19:13:31;PC;ON
2021-07-03 19:17:59;WASHINGMACHINE;OFF
2021-07-03 19:17:59;washing a load of laundry;END
2021-07-03 19:19:23;REFRIGERATOR;OFF
2021-07-03 19:19:23;fridge operation;END
2021-07-03 19:44:56;PC;OFF
2021-07-03 19:44:56;use a personal computer;END
2021-07-03 19:50:05;watching TV;START
2021-07-03 19:50:05;TV;ON
2021-07-03 20:11:27;fridge operation;START
2021-07-03 20:11:27;REFRIGERATOR;ON
2021-07-03 20:25:27;REFRIGERATOR;OFF
2021-07-03 20:25:27;fridge operation;END
2021-07-03 20:52:41;TV;OFF
2021-07-03 20:52:42;TV;ON
2021-07-03 20:57:07;fridge operation;START
2021-07-03 20:57:07;REFRIGERATOR;ON
2021-07-03 21:11:07;REFRIGERATOR;OFF
2021-07-03 21:11:07;fridge operation;END
2021-07-03 21:20:26;TV;OFF
2021-07-03 21:20:26;watching TV;END
2021-07-03 21:34:57;fridge operation;START
2021-07-03 21:34:57;REFRIGERATOR;ON
2021-07-03 21:48:57;REFRIGERATOR;OFF
2021-07-03 21:48:57;fridge operation;END
2021-07-03 22:23:02;fridge operation;START
2021-07-03 22:23:02;REFRIGERATOR;ON
2021-07-03 22:37:02;REFRIGERATOR;OFF
2021-07-03 22:37:02;fridge operation;END
2021-07-03 23:14:02;fridge operation;START
2021-07-03 23:14:02;REFRIGERATOR;ON
2021-07-03 23:28:02;REFRIGERATOR;OFF
2021-07-03 23:28:02;fridge operation;END
2021-07-04 00:09:09;fridge operation;START
2021-07-04 00:09:09;REFRIGERATOR;ON
2021-07-04 00:23:09;REFRIGERATOR;OFF
2021-07-04 00:23:09;fridge operation;END
2021-07-04 00:57:14;fridge operation;START
2021-07-04 00:57:14;REFRIGERATOR;ON
2021-07-04 01:11:14;REFRIGERATOR;OFF
2021-07-04 01:11:14;fridge operation;END
2021-07-04 01:45:31;fridge operation;START
2021-07-04 01:45:31;REFRIGERATOR;ON
2021-07-04 01:59:31;REFRIGERATOR;OFF
2021-07-04 01:59:31;fridge operation;END
2021-07-04 03:06:16;fridge operation;START
2021-07-04 03:06:16;REFRIGERATOR;ON
2021-07-04 03:20:16;REFRIGERATOR;OFF
2021-07-04 03:20:16;fridge operation;END
2021-07-04 04:00:07;fridge operation;START
2021-07-04 04:00:07;REFRIGERATOR;ON
2021-07-04 04:14:07;REFRIGERATOR;OFF
2021-07-04 04:14:07;fridge operation;END
2021-07-04 04:46:01;fridge operation;START
2021-07-04 04:46:01;REFRIGERATOR;ON
2021-07-04 05:00:01;REFRIGERATOR;OFF
2021-07-04 05:00:01;fridge operation;END
2021-07-04 05:21:32;fridge operation;START
2021-07-04 05:21:32;REFRIGERATOR;ON
2021-07-04 05:35:32;REFRIGERATOR;OFF
2021-07-04 05:35:32;fridge operation;END
2021-07-04 06:29:17;fridge operation;START
2021-07-04 06:29:17;REFRIGERATOR;ON
2021-07-04 06:43:17;REFRIGERATOR;OFF
2021-07-04 06:43:17;fridge operation;END
2021-07-04 07:01:40;fridge operation;START
2021-07-04 07:01:40;REFRIGERATOR;ON
2021-07-04 07:15:40;REFRIGERATOR;OFF
2021-07-04 07:15:40;fridge operation;END
2021-07-04 07:56:09;fridge operation;START
2021-07-04 07:56:09;REFRIGERATOR;ON
2021-07-04 08:10:09;REFRIGERATOR;OFF
2021-07-04 08:10:09;fridge operation;END
2021-07-04 08:47:04;fridge operation;START
2021-07-04 08:47:04;REFRIGERATOR;ON
2021-07-04 09:01:04;REFRIGERATOR;OFF
2021-07-04 09:01:04;fridge operation;END
2021-07-04 09:34:07;fridge operation;START
2021-07-04 09:34:07;REFRIGERATOR;ON
2021-07-04 09:48:07;REFRIGERATOR;OFF
2021-07-04 09:48:07;fridge operation;END
2021-07-04 10:42:36;fridge operation;START
2021-07-04 10:42:36;REFRIGERATOR;ON
2021-07-04 10:56:36;REFRIGERATOR;OFF
2021-07-04 10:56:36;fridge operation;END
2021-07-04 11:29:42;fridge operation;START
2021-07-04 11:29:42;REFRIGERATOR;ON
2021-07-04 11:43:42;REFRIGERATOR;OFF
2021-07-04 11:43:42;fridge operation;END
2021-07-04 12:21:07;fridge operation;START
2021-07-04 12:21:07;REFRIGERATOR;ON
2021-07-04 12:35:07;REFRIGERATOR;OFF
2021-07-04 12:35:07;fridge operation;END
2021-07-04 13:21:31;fridge operation;START
2021-07-04 13:21:31;REFRIGERATOR;ON
2021-07-04 13:35:31;REFRIGERATOR;OFF
2021-07-04 13:35:31;fridge operation;END
2021-07-04 14:17:45;fridge operation;START
2021-07-04 14:17:45;REFRIGERATOR;ON
2021-07-04 14:31:45;REFRIGERATOR;OFF
2021-07-04 14:31:45;fridge operation;END
2021-07-04 15:18:22;fridge operation;START
2021-07-04 15:18:22;REFRIGERATOR;ON
2021-07-04 15:32:22;REFRIGERATOR;OFF
2021-07-04 15:32:22;fridge operation;END
2021-07-04 16:13:13;fridge operation;START
2021-07-04 16:13:13;REFRIGERATOR;ON
2021-07-04 16:27:13;REFRIGERATOR;OFF
2021-07-04 16:27:13;fridge operation;END
2021-07-04 16:33:49;watching TV;START
2021-07-04 16:33:49;TV;ON
2021-07-04 16:44:08;vacuuming;START
2021-07-04 16:44:08;VACUUMCLEANER;ON
2021-07-04 16:55:01;fridge operation;START
2021-07-04 16:55:01;REFRIGERATOR;ON
2021-07-04 16:56:08;VACUUMCLEANER;OFF
2021-07-04 16:56:08;vacuuming;END
2021-07-04 17:04:26;use a personal computer;START
2021-07-04 17:04:26;PC;ON
2021-07-04 17:09:01;REFRIGERATOR;OFF
2021-07-04 17:09:01;fridge operation;END
2021-07-04 17:24:52;TV;OFF
2021-07-04 17:24:53;TV;ON
2021-07-04 17:35:51;PC;OFF
2021-07-04 17:35:51;use a personal computer;END
2021-07-04 17:46:03;TV;OFF
2021-07-04 17:46:03;watching TV;END
2021-07-04 17:52:11;watching TV;START
2021-07-04 17:52:11;TV;ON
2021-07-04 18:00:00;dishwasher operation;START
2021-07-04 18:00:06;DISHWASHER;ON
2021-07-04 18:25:33;fridge operation;START
2021-07-04 18:25:33;REFRIGERATOR;ON
2021-07-04 18:39:33;REFRIGERATOR;OFF
2021-07-04 18:39:33;fridge operation;END
2021-07-04 19:07:22;DISHWASHER;OFF
2021-07-04 19:07:22;dishwasher operation;END
2021-07-04 19:08:30;washing a load of laundry;START
2021-07-04 19:08:36;WASHINGMACHINE;ON
2021-07-04 19:10:39;use a personal computer;START
2021-07-04 19:10:39;PC;ON
2021-07-04 19:19:24;fridge operation;START
2021-07-04 19:19:24;REFRIGERATOR;ON
2021-07-04 19:20:55;TV;OFF
2021-07-04 19:20:56;TV;ON
2021-07-04 19:33:24;REFRIGERATOR;OFF
2021-07-04 19:33:24;fridge operation;END
2021-07-04 19:42:04;PC;OFF
2021-07-04 19:42:04;use a personal computer;END
2021-07-04 19:46:43;TV;OFF
2021-07-04 19:46:43;watching TV;END
2021-07-04 19:54:17;dishwasher operation;START
2021-07-04 19:54:22;DISHWASHER;ON
2021-07-04 19:56:25;watching TV;START
2021-07-04 19:56:25;TV;ON
2021-07-04 20:16:51;use a personal computer;START
2021-07-04 20:16:51;PC;ON
2021-07-04 20:20:58;fridge operation;START
2021-07-04 20:20:58;REFRIGERATOR;ON
2021-07-04 20:34:58;REFRIGERATOR;OFF
2021-07-04 20:34:58;fridge operation;END
2021-07-04 20:46:29;TV;OFF
2021-07-04 20:46:29;watching TV;END
2021-07-04 20:48:16;PC;OFF
2021-07-04 20:48:16;use a personal computer;END
2021-07-04 20:54:26;watching TV;START
2021-07-04 20:54:26;TV;ON
2021-07-04 21:01:38;DISHWASHER;OFF
2021-07-04 21:01:38;dishwasher operation;END
2021-07-04 21:24:36;fridge operation;START
2021-07-04 21:24:36;REFRIGERATOR;ON
2021-07-04 21:38:36;REFRIGERATOR;OFF
2021-07-04 21:38:36;fridge operation;END
2021-07-04 22:14:46;fridge operation;START
2021-07-04 22:14:46;REFRIGERATOR;ON
2021-07-04 22:19:03;WASHINGMACHINE;OFF
2021-07-04 22:19:03;washing a load of laundry;END
2021-07-04 22:28:46;REFRIGERATOR;OFF
2021-07-04 22:28:46;fridge operation;END
2021-07-04 22:46:57;use a personal computer;START
2021-07-04 22:46:57;PC;ON
2021-07-04 22:48:07;TV;OFF
2021-07-04 22:48:08;TV;ON
2021-07-04 23:09:00;TV;OFF
2021-07-04 23:09:01;TV;ON
2021-07-04 23:18:22;PC;OFF
2021-07-04 23:18:22;use a personal computer;END
2021-07-04 23:29:47;TV;OFF
2021-07-04 23:29:47;watching TV;END
2021-07-05 00:00:00;fridge operation;START
2021-07-05 00:00:00;REFRIGERATOR;ON
2021-07-05 00:14:00;REFRIGERATOR;OFF
2021-07-05 00:14:00;fridge operation;END
2021-07-05 00:33:30;fridge operation;START
2021-07-05 00:33:30;REFRIGERATOR;ON
2021-07-05 00:47:30;REFRIGERATOR;OFF
2021-07-05 00:47:30;fridge operation;END
2021-07-05 01:11:30;fridge operation;START
2021-07-05 01:11:30;REFRIGERATOR;ON
2021-07-05 01:25:30;REFRIGERATOR;OFF
2021-07-05 01:25:30;fridge operation;END
2021-07-05 02:11:59;fridge operation;START
2021-07-05 02:11:59;REFRIGERATOR;ON
2021-07-05 02:25:59;REFRIGERATOR;OFF
2021-07-05 02:25:59;fridge operation;END
2021-07-05 03:02:09;fridge operation;START
2021-07-05 03:02:09;REFRIGERATOR;ON
