Time;Source;Event
2021-07-05 06:45:30;REFRIGERATOR;OFF
2021-07-05 06:45:30;fridge operation;END
2021-07-05 07:33:14;fridge operation;START
2021-07-05 07:33:14;REFRIGERATOR;ON
2021-07-05 07:47:14;REFRIGERATOR;OFF
2021-07-05 07:47:14;fridge operation;END
2021-07-05 08:21:46;fridge operation;START
2021-07-05 08:21:46;REFRIGERATOR;ON
2021-07-05 08:35:46;REFRIGERATOR;OFF
2021-07-05 08:35:46;fridge operation;END
2021-07-05 09:14:54;watching TV;START
2021-07-05 09:14:54;TV;ON
2021-07-05 09:27:13;fridge operation;START
2021-07-05 09:27:13;REFRIGERATOR;ON
2021-07-05 09:41:13;REFRIGERATOR;OFF
2021-07-05 09:41:13;fridge operation;END
2021-07-05 09:48:19;dishwasher operation;START
2021-07-05 09:48:25;DISHWASHER;ON
2021-07-05 09:58:01;watching TV;START
2021-07-05 09:58:01;TV;ON
2021-07-05 10:05:30;fridge operation;START
2021-07-05 10:05:30;REFRIGERATOR;ON
2021-07-05 10:19:30;REFRIGERATOR;OFF
2021-07-05 10:19:30;fridge operation;END
2021-07-05 10:55:41;DISHWASHER;OFF
2021-07-05 10:55:41;dishwasher operation;END
2021-07-05 11:04:31;fridge operation;START
2021-07-05 11:04:31;REFRIGERATOR;ON
2021-07-05 11:12:37;TV;OFF
2021-07-05 11:12:38;TV;ON
2021-07-05 11:18:31;REFRIGERATOR;OFF
2021-07-05 11:18:31;fridge operation;END
2021-07-05 11:34:09;TV;OFF
2021-07-05 11:34:09;watching TV;END
2021-07-05 11:46:34;watching TV;START
2021-07-05 11:46:34;TV;ON
2021-07-05 11:51:06;TV;OFF
2021-07-05 11:51:07;TV;ON
2021-07-05 11:53:44;fridge operation;START
2021-07-05 11:53:44;REFRIGERATOR;ON
2021-07-05 12:07:44;REFRIGERATOR;OFF
2021-07-05 12:07:44;fridge operation;END
2021-07-05 12:14:17;TV;OFF
2021-07-05 12:14:17;watching TV;END
2021-07-05 12:42:24;fridge operation;START
2021-07-05 12:42:24;REFRIGERATOR;ON
2021-07-05 12:56:24;REFRIGERATOR;OFF
2021-07-05 12:56:24;fridge operation;END
2021-07-05 13:07:23;TV;OFF
2021-07-05 13:07:24;TV;ON
2021-07-05 13:34:32;TV;OFF
2021-07-05 13:34:33;TV;ON
2021-07-05 13:50:55;TV;OFF
2021-07-05 13:50:56;TV;ON
2021-07-05 13:52:05;fridge operation;START
2021-07-05 13:52:05;REFRIGERATOR;ON
2021-07-05 14:06:05;REFRIGERATOR;OFF
2021-07-05 14:06:05;fridge operation;END
2021-07-05 14:19:01;TV;OFF
2021-07-05 14:19:01;watching TV;END
2021-07-05 14:40:18;dishwasher operation;START
2021-07-05 14:40:26;DISHWASHER;ON
2021-07-05 14:47:41;fridge operation;START
2021-07-05 14:47:41;REFRIGERATOR;ON
2021-07-05 15:01:41;REFRIGERATOR;OFF
2021-07-05 15:01:41;fridge operation;END
2021-07-05 15:31:57;fridge operation;START
2021-07-05 15:31:57;REFRIGERATOR;ON
2021-07-05 15:33:57;use a personal computer;START
2021-07-05 15:33:57;PC;ON
2021-07-05 15:45:57;REFRIGERATOR;OFF
2021-07-05 15:45:57;fridge operation;END
2021-07-05 15:47:42;DISHWASHER;OFF
2021-07-05 15:47:42;dishwasher operation;END
2021-07-05 16:21:40;use a personal computer;START
2021-07-05 16:21:40;PC;ON
2021-07-05 16:34:37;fridge operation;START
2021-07-05 16:34:37;REFRIGERATOR;ON
2021-07-05 16:48:37;REFRIGERATOR;OFF
2021-07-05 16:48:37;fridge operation;END
2021-07-05 16:49:16;PC;OFF
2021-07-05 16:49:16;use a personal computer;END
2021-07-05 17:23:42;fridge operation;START
2021-07-05 17:23:42;REFRIGERATOR;ON
2021-07-05 17:36:59;PC;OFF
2021-07-05 17:36:59;use a personal computer;END
2021-07-05 17:37:42;REFRIGERATOR;OFF
2021-07-05 17:37:42;fridge operation;END
2021-07-05 18:13:40;watching TV;START
2021-07-05 18:13:40;TV;ON
2021-07-05 18:19:56;fridge operation;START
2021-07-05 18:19:56;REFRIGERATOR;ON
2021-07-05 18:33:56;REFRIGERATOR;OFF
2021-07-05 18:33:56;fridge operation;END
2021-07-05 19:47:18;fridge operation;START
2021-07-05 19:47:18;REFRIGERATOR;ON
2021-07-05 19:55:29;TV;OFF
2021-07-05 19:55:30;TV;ON
2021-07-05 20:01:18;REFRIGERATOR;OFF
2021-07-05 20:01:18;fridge operation;END
2021-07-05 20:14:12;TV;OFF
2021-07-05 20:14:12;watching TV;END
2021-07-05 20:42:20;use a personal computer;START
2021-07-05 20:42:20;PC;ON
2021-07-05 20:45:17;fridge operation;START
2021-07-05 20:45:17;REFRIGERATOR;ON
2021-07-05 20:59:17;REFRIGERATOR;OFF
2021-07-05 20:59:17;fridge operation;END
2021-07-05 21:03:35;use a personal computer;START
2021-07-05 21:03:35;PC;ON
2021-07-05 21:57:39;PC;OFF
2021-07-05 21:57:39;use a personal computer;END
2021-07-05 22:06:36;fridge operation;START
2021-07-05 22:06:36;REFRIGERATOR;ON
2021-07-05 22:18:54;PC;OFF
2021-07-05 22:18:54;use a personal computer;END
2021-07-05 22:20:36;REFRIGERATOR;OFF
2021-07-05 22:20:36;fridge operation;END
2021-07-05 22:57:36;fridge operation;START
2021-07-05 22:57:36;REFRIGERATOR;ON
2021-07-05 23:11:36;REFRIGERATOR;OFF
2021-07-05 23:11:36;fridge operation;END
2021-07-06 00:12:29;fridge operation;START
2021-07-06 00:12:29;REFRIGERATOR;ON
2021-07-06 00:26:29;REFRIGERATOR;OFF
2021-07-06 00:26:29;fridge operation;END
2021-07-06 01:24:19;fridge operation;START
2021-07-06 01:24:19;REFRIGERATOR;ON
2021-07-06 01:38:19;REFRIGERATOR;OFF
2021-07-06 01:38:19;fridge operation;END
2021-07-06 02:08:53;fridge operation;START
2021-07-06 02:08:53;REFRIGERATOR;ON
2021-07-06 02:22:53;REFRIGERATOR;OFF
2021-07-06 02:22:53;fridge operation;END
2021-07-06 03:06:44;fridge operation;START
2021-07-06 03:06:44;REFRIGERATOR;ON
2021-07-06 03:20:44;REFRIGERATOR;OFF
2021-07-06 03:20:44;fridge operation;END
2021-07-06 03:44:12;fridge operation;START
2021-07-06 03:44:12;REFRIGERATOR;ON
2021-07-06 03:58:12;REFRIGERATOR;OFF
2021-07-06 03:58:12;fridge operation;END
2021-07-06 04:15:40;fridge operation;START
2021-07-06 04:15:40;REFRIGERATOR;ON
2021-07-06 04:29:40;REFRIGERATOR;OFF
2021-07-06 04:29:40;fridge operation;END
2021-07-06 05:16:08;fridge operation;START
2021-07-06 05:16:08;REFRIGERATOR;ON
2021-07-06 05:30:08;REFRIGERATOR;OFF
2021-07-06 05:30:08;fridge operation;END
2021-07-06 06:07:11;fridge operation;START
2021-07-06 06:07:11;REFRIGERATOR;ON
2021-07-06 06:21:11;REFRIGERATOR;OFF
2021-07-06 06:21:11;fridge operation;END
2021-07-06 06:38:40;fridge operation;START
2021-07-06 06:38:40;REFRIGERATOR;ON
2021-07-06 06:52:40;REFRIGERATOR;OFF
2021-07-06 06:52:40;fridge operation;END
2021-07-06 07:13:00;fridge operation;START
2021-07-06 07:13:00;REFRIGERATOR;ON
2021-07-06 07:27:00;REFRIGERATOR;OFF
2021-07-06 07:27:00;fridge operation;END
2021-07-06 08:03:13;fridge operation;START
2021-07-06 08:03:13;REFRIGERATOR;ON
2021-07-06 08:17:13;REFRIGERATOR;OFF
2021-07-06 08:17:13;fridge operation;END
2021-07-06 09:25:41;fridge operation;START
2021-07-06 09:25:41;REFRIGERATOR;ON
2021-07-06 09:39:41;REFRIGERATOR;OFF
2021-07-06 09:39:41;fridge operation;END
2021-07-06 09:55:19;fridge operation;START
2021-07-06 09:55:19;REFRIGERATOR;ON
2021-07-06 10:09:19;REFRIGERATOR;OFF
2021-07-06 10:09:19;fridge operation;END
2021-07-06 11:02:44;fridge operation;START
2021-07-06 11:02:44;REFRIGERATOR;ON
2021-07-06 11:16:44;REFRIGERATOR;OFF
2021-07-06 11:16:44;fridge operation;END
2021-07-06 12:22:07;fridge operation;START
2021-07-06 12:22:07;REFRIGERATOR;ON
2021-07-06 12:36:07;REFRIGERATOR;OFF
2021-07-06 12:36:07;fridge operation;END
2021-07-06 13:48:07;fridge operation;START
2021-07-06 13:48:07;REFRIGERATOR;ON
2021-07-06 14:02:07;REFRIGERATOR;OFF
2021-07-06 14:02:07;fridge operation;END
2021-07-06 14:13:04;vacuuming;START
2021-07-06 14:13:04;VACUUMCLEANER;ON
2021-07-06 14:25:04;VACUUMCLEANER;OFF
2021-07-06 14:25:04;vacuuming;END
2021-07-06 15:17:59;fridge operation;START
2021-07-06 15:17:59;REFRIGERATOR;ON
2021-07-06 15:31:59;REFRIGERATOR;OFF
2021-07-06 15:31:59;fridge operation;END
2021-07-06 16:04:23;watching TV;START
2021-07-06 16:04:23;TV;ON
2021-07-06 16:16:43;fridge operation;START
2021-07-06 16:16:43;REFRIGERATOR;ON
2021-07-06 16:22:54;watching TV;START
2021-07-06 16:22:54;TV;ON
2021-07-06 16:30:43;REFRIGERATOR;OFF
2021-07-06 16:30:43;fridge operation;END
2021-07-06 16:45:04;TV;OFF
2021-07-06 16:45:05;TV;ON
2021-07-06 17:05:50;fridge operation;START
2021-07-06 17:05:50;REFRIGERATOR;ON
2021-07-06 17:07:16;TV;OFF
2021-07-06 17:07:16;watching TV;END
2021-07-06 17:11:05;TV;OFF
2021-07-06 17:11:06;TV;ON
2021-07-06 17:19:50;REFRIGERATOR;OFF
2021-07-06 17:19:50;fridge operation;END
2021-07-06 17:30:06;TV;OFF
2021-07-06 17:30:06;watching TV;END
2021-07-06 17:39:36;use a personal computer;START
2021-07-06 17:39:36;PC;ON
2021-07-06 18:00:26;fridge operation;START
2021-07-06 18:00:26;REFRIGERATOR;ON
2021-07-06 18:14:26;REFRIGERATOR;OFF
2021-07-06 18:14:26;fridge operation;END
2021-07-06 18:28:37;use a personal computer;START
2021-07-06 18:28:37;PC;ON
2021-07-06 18:54:55;PC;OFF
2021-07-06 18:54:55;use a personal computer;END
2021-07-06 19:08:53;fridge operation;START
2021-07-06 19:08:53;REFRIGERATOR;ON
2021-07-06 19:22:53;REFRIGERATOR;OFF
2021-07-06 19:22:53;fridge operation;END
2021-07-06 19:43:56;PC;OFF
2021-07-06 19:43:56;use a personal computer;END
2021-07-06 19:58:24;fridge operation;START
2021-07-06 19:58:24;REFRIGERATOR;ON
2021-07-06 20:12:24;REFRIGERATOR;OFF
2021-07-06 20:12:24;fridge operation;END
2021-07-06 20:30:03;use a personal computer;START
2021-07-06 20:30:03;PC;ON
2021-07-06 20:30:49;dishwasher operation;START
2021-07-06 20:30:57;DISHWASHER;ON
2021-07-06 20:39:10;use a personal computer;START
2021-07-06 20:39:10;PC;ON
2021-07-06 20:42:07;fridge operation;START
2021-07-06 20:42:07;REFRIGERATOR;ON
2021-07-06 20:56:07;REFRIGERATOR;OFF
2021-07-06 20:56:07;fridge operation;END
2021-07-06 21:38:13;DISHWASHER;OFF
2021-07-06 21:38:13;dishwasher operation;END
2021-07-06 21:45:22;PC;OFF
2021-07-06 21:45:22;use a personal computer;END
2021-07-06 21:45:23;watching TV;START
2021-07-06 21:45:23;TV;ON
2021-07-06 21:54:29;PC;OFF
2021-07-06 21:54:29;use a personal computer;END
2021-07-06 21:58:23;fridge operation;START
2021-07-06 21:58:23;REFRIGERATOR;ON
2021-07-06 22:00:10;watching TV;START
2021-07-06 22:00:10;TV;ON
2021-07-06 22:12:23;REFRIGERATOR;OFF
2021-07-06 22:12:23;fridge operation;END
2021-07-06 22:38:12;TV;OFF
2021-07-06 22:38:13;TV;ON
2021-07-06 23:07:43;TV;OFF
2021-07-06 23:07:43;watching TV;END
2021-07-06 23:18:16;fridge operation;START
2021-07-06 23:18:16;REFRIGERATOR;ON
2021-07-06 23:21:32;TV;OFF
2021-07-06 23:21:32;watching TV;END
2021-07-06 23:32:16;REFRIGERATOR;OFF
2021-07-06 23:32:16;fridge operation;END
2021-07-07 00:00:00;fridge operation;START
2021-07-07 00:00:00;REFRIGERATOR;ON
2021-07-07 00:14:00;REFRIGERATOR;OFF
2021-07-07 00:14:00;fridge operation;END
2021-07-07 01:00:57;fridge operation;START
2021-07-07 01:00:57;REFRIGERATOR;ON
2021-07-07 01:14:57;REFRIGERATOR;OFF
2021-07-07 01:14:57;fridge operation;END
2021-07-07 01:53:44;fridge operation;START
2021-07-07 01:53:44;REFRIGERATOR;ON
2021-07-07 02:07:44;REFRIGERATOR;OFF
2021-07-07 02:07:44;fridge operation;END
2021-07-07 03:28:51;fridge operation;START
2021-07-07 03:28:51;REFRIGERATOR;ON
2021-07-07 03:42:51;REFRIGERATOR;OFF
2021-07-07 03:42:51;fridge operation;END
2021-07-07 04:29:54;fridge operation;START
2021-07-07 04:29:54;REFRIGERATOR;ON
2021-07-07 04:43:54;REFRIGERATOR;OFF
2021-07-07 04:43:54;fridge operation;END
2021-07-07 05:28:11;fridge operation;START
2021-07-07 05:28:11;REFRIGERATOR;ON
2021-07-07 05:42:11;REFRIGERATOR;OFF
2021-07-07 05:42:11;fridge operation;END
2021-07-07 06:30:03;fridge operation;START
2021-07-07 06:30:03;REFRIGERATOR;ON
2021-07-07 06:44:03;REFRIGERATOR;OFF
2021-07-07 06:44:03;fridge operation;END
2021-07-07 07:13:08;dishwasher operation;START
2021-07-07 07:13:14;DISHWASHER;ON
2021-07-07 07:40:35;fridge operation;START
2021-07-07 07:40:35;REFRIGERATOR;ON
2021-07-07 07:54:35;REFRIGERATOR;OFF
2021-07-07 07:54:35;fridge operation;END
2021-07-07 08:20:30;DISHWASHER;OFF
2021-07-07 08:20:30;dishwasher operation;END
2021-07-07 08:21:53;fridge operation;START
2021-07-07 08:21:53;REFRIGERATOR;ON
2021-07-07 08:35:53;REFRIGERATOR;OFF
2021-07-07 08:35:53;fridge operation;END
2021-07-07 09:06:46;fridge operation;START
2021-07-07 09:06:46;REFRIGERATOR;ON
2021-07-07 09:20:46;REFRIGERATOR;OFF
2021-07-07 09:20:46;fridge operation;END
2021-07-07 10:32:58;fridge operation;START
2021-07-07 10:32:58;REFRIGERATOR;ON
2021-07-07 10:46:58;REFRIGERATOR;OFF
2021-07-07 10:46:58;fridge operation;END
2021-07-07 11:23:11;fridge operation;START
2021-07-07 11:23:11;REFRIGERATOR;ON
2021-07-07 11:37:11;REFRIGERATOR;OFF
2021-07-07 11:37:11;fridge operation;END
2021-07-07 12:08:32;fridge operation;START
2021-07-07 12:08:32;REFRIGERATOR;ON
2021-07-07 12:22:32;REFRIGERATOR;OFF
2021-07-07 12:22:32;fridge operation;END
2021-07-07 13:04:43;fridge operation;START
2021-07-07 13:04:43;REFRIGERATOR;ON
2021-07-07 13:18:43;REFRIGERATOR;OFF
2021-07-07 13:18:43;fridge operation;END
2021-07-07 13:50:46;fridge operation;START
2021-07-07 13:50:46;REFRIGERATOR;ON
2021-07-07 14:04:46;REFRIGERATOR;OFF
2021-07-07 14:04:46;fridge operation;END
2021-07-07 15:06:13;fridge operation;START
2021-07-07 15:06:13;REFRIGERATOR;ON
2021-07-07 15:20:13;REFRIGERATOR;OFF
2021-07-07 15:20:13;fridge operation;END
2021-07-07 15:47:06;fridge operation;START
2021-07-07 15:47:06;REFRIGERATOR;ON
2021-07-07 16:00:00;watching TV;START
2021-07-07 16:00:00;watching TV;START
2021-07-07 16:00:00;TV;ON
2021-07-07 16:00:00;TV;ON
2021-07-07 16:01:06;REFRIGERATOR;OFF
2021-07-07 16:01:06;fridge operation;END
2021-07-07 16:39:48;fridge operation;START
2021-07-07 16:39:48;REFRIGERATOR;ON
2021-07-07 16:53:48;REFRIGERATOR;OFF
2021-07-07 16:53:48;fridge operation;END
2021-07-07 16:57:28;TV;OFF
2021-07-07 16:57:29;TV;ON
2021-07-07 17:07:44;TV;OFF
2021-07-07 17:07:45;TV;ON
2021-07-07 17:13:37;TV;OFF
2021-07-07 17:13:38;TV;ON
2021-07-07 17:28:14;TV;OFF
2021-07-07 17:28:15;TV;ON
2021-07-07 17:38:25;TV;OFF
2021-07-07 17:38:25;watching TV;END
2021-07-07 17:38:40;watching TV;START
2021-07-07 17:38:40;TV;ON
2021-07-07 17:49:43;fridge operation;START
2021-07-07 17:49:43;REFRIGERATOR;ON
2021-07-07 17:54:11;TV;OFF
2021-07-07 17:54:11;watching TV;END
2021-07-07 18:03:43;REFRIGERATOR;OFF
2021-07-07 18:03:43;fridge operation;END
2021-07-07 18:30:15;dishwasher operation;START
2021-07-07 18:30:20;DISHWASHER;ON
2021-07-07 18:51:39;use a personal computer;START
2021-07-07 18:51:39;PC;ON
2021-07-07 18:58:09;TV;OFF
2021-07-07 18:58:10;TV;ON
2021-07-07 19:13:50;fridge operation;START
2021-07-07 19:13:50;REFRIGERATOR;ON
2021-07-07 19:16:11;TV;OFF
2021-07-07 19:16:11;watching TV;END
2021-07-07 19:16:17;use a personal computer;START
2021-07-07 19:16:17;PC;ON
2021-07-07 19:27:50;REFRIGERATOR;OFF
2021-07-07 19:27:50;fridge operation;END
2021-07-07 19:37:36;DISHWASHER;OFF
2021-07-07 19:37:36;dishwasher operation;END
2021-07-07 20:04:37;fridge operation;START
2021-07-07 20:04:37;REFRIGERATOR;ON
2021-07-07 20:06:58;PC;OFF
2021-07-07 20:06:58;use a personal computer;END
2021-07-07 20:18:37;REFRIGERATOR;OFF
2021-07-07 20:18:37;fridge operation;END
2021-07-07 20:20:32;use a personal computer;START
2021-07-07 20:20:32;PC;ON
2021-07-07 20:31:36;PC;OFF
2021-07-07 20:31:36;use a personal computer;END
2021-07-07 21:02:55;use a personal computer;START
2021-07-07 21:02:55;PC;ON
2021-07-07 21:11:04;fridge operation;START
2021-07-07 21:11:04;REFRIGERATOR;ON
2021-07-07 21:25:04;REFRIGERATOR;OFF
2021-07-07 21:25:04;fridge operation;END
2021-07-07 21:35:51;PC;OFF
2021-07-07 21:35:51;use a personal computer;END
2021-07-07 21:35:52;watching TV;START
2021-07-07 21:35:52;TV;ON
2021-07-07 22:08:49;fridge operation;START
2021-07-07 22:08:49;REFRIGERATOR;ON
2021-07-07 22:18:14;PC;OFF
2021-07-07 22:18:14;use a personal computer;END
2021-07-07 22:22:49;REFRIGERATOR;OFF
2021-07-07 22:22:49;fridge operation;END
2021-07-07 22:48:48;fridge operation;START
2021-07-07 22:48:48;REFRIGERATOR;ON
2021-07-07 23:02:48;REFRIGERATOR;OFF
2021-07-07 23:02:48;fridge operation;END
2021-07-07 23:10:18;TV;OFF
2021-07-07 23:10:19;TV;ON
2021-07-07 23:28:59;TV;OFF
2021-07-07 23:28:59;watching TV;END
